#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        2336    -5.48003    -5.46999  0.00195586
        2337    -5.43638    -5.46997  0.00195508
        2338    -5.51296    -5.46999  0.00195433
        2339    -5.51832    -5.47001   0.0019536
        2340    -5.40602    -5.46998  0.00195296
        2341    -5.45706    -5.46998  0.00195213
        2342     -5.4587    -5.46997   0.0019513
        2343    -5.49481    -5.46998   0.0019505
        2344      -5.504       -5.47  0.00194972
        2345    -5.58865    -5.47005  0.00194955
        2346    -5.55029    -5.47008  0.00194901
        2347    -5.52137     -5.4701  0.00194831
        2348     -5.4491     -5.4701   0.0019475
        2349    -5.54001    -5.47012   0.0019469
        2350    -5.58456    -5.47017  0.00194668
        2351     -5.6582    -5.47025  0.00194749
        2352    -5.67078    -5.47034  0.00194853
        2353    -5.54652    -5.47037  0.00194797
        2354     -5.6189    -5.47043  0.00194816
        2355    -5.62401     -5.4705  0.00194843
        2356    -5.58898    -5.47055  0.00194825
        2357    -5.47261    -5.47055  0.00194742
        2358    -5.44615    -5.47054  0.00194662
        2359    -5.31185    -5.47047  0.00194696
        2360    -5.43427    -5.47046   0.0019462
        2361    -5.52028    -5.47048  0.00194549
        2362    -5.48758    -5.47049  0.00194468
        2363    -5.45957    -5.47048  0.00194386
        2364    -5.44664    -5.47047  0.00194306
        2365    -5.42213    -5.47045  0.00194235
        2366    -5.44763    -5.47044  0.00194155
        2367     -5.4905    -5.47045  0.00194075
        2368    -5.49705    -5.47046  0.00193996
        2369    -5.47192    -5.47046  0.00193914
        2370    -5.46516    -5.47046  0.00193833
        2371    -5.47543    -5.47046  0.00193751
        2372    -5.43786    -5.47045  0.00193674
        2373    -5.45701    -5.47044  0.00193593
        2374    -5.40486    -5.47041  0.00193532
        2375    -5.55779    -5.47045  0.00193485
        2376    -5.54518    -5.47048  0.00193429
        2377    -5.54699    -5.47051  0.00193375
        2378    -5.58031    -5.47056  0.00193348
        2379    -5.52925    -5.47059  0.00193283
        2380     -5.5557    -5.47062  0.00193235
        2381    -5.55453    -5.47066  0.00193186
        2382    -5.42237    -5.47064  0.00193115
        2383    -5.45417    -5.47063  0.00193035
        2384    -5.53448    -5.47066  0.00192973
        2385    -5.58859    -5.47071  0.00192955
        2386    -5.51148    -5.47072  0.00192882
        2387    -5.51621    -5.47074  0.00192811
        2388    -5.58967    -5.47079  0.00192794
        2389    -5.51125    -5.47081  0.00192721
        2390    -5.57283    -5.47085  0.00192688
        2391    -5.41839    -5.47083   0.0019262
        2392    -5.44229    -5.47082  0.00192543
        2393    -5.43793     -5.4708  0.00192467
        2394    -5.52488    -5.47083    0.001924
        2395    -5.49452    -5.47084  0.00192322
        2396    -5.42381    -5.47082  0.00192252
        2397    -5.47788    -5.47082  0.00192172
        2398    -5.42634     -5.4708  0.00192101
        2399    -5.46727     -5.4708  0.00192021
        2400    -5.39755    -5.47077  0.00191965
        2401    -5.50377    -5.47078   0.0019189
        2402    -5.55795    -5.47082  0.00191844
        2403    -5.52619    -5.47084  0.00191778
        2404    -5.52655    -5.47087  0.00191713
        2405    -5.56339     -5.4709  0.00191672
        2406    -5.48331    -5.47091  0.00191593
        2407    -5.46607    -5.47091  0.00191513
        2408    -5.52767    -5.47093  0.00191448
        2409    -5.49653    -5.47094  0.00191372
        2410    -5.44773    -5.47093  0.00191295
        2411    -5.47043    -5.47093  0.00191215
        2412     -5.4505    -5.47092  0.00191138
        2413    -5.41499     -5.4709  0.00191073
        2414    -5.47861     -5.4709  0.00190994
        2415    -5.47852    -5.47091  0.00190915
        2416    -5.51787    -5.47093  0.00190846
        2417    -5.50266    -5.47094  0.00190771
        2418     -5.4235    -5.47092  0.00190703
        2419    -5.41862     -5.4709  0.00190636
        2420    -5.45701    -5.47089  0.00190558
        2421    -5.44195    -5.47088  0.00190483
        2422    -5.37461    -5.47084  0.00190446
        2423    -5.36574     -5.4708  0.00190417
        2424    -5.45067    -5.47079   0.0019034
        2425    -5.47883    -5.47079  0.00190262
        2426    -5.50971    -5.47081   0.0019019
        2427    -5.48721    -5.47081  0.00190113
        2428    -5.49905    -5.47083  0.00190038
        2429    -5.47048    -5.47083   0.0018996
        2430    -5.40778     -5.4708    0.001899
        2431    -5.43434    -5.47078  0.00189827
        2432    -5.38863    -5.47075  0.00189779
        2433    -5.48758    -5.47076  0.00189703
        2434    -5.35102    -5.47071  0.00189688
        2435    -5.38929    -5.47068   0.0018964
        2436    -5.41075    -5.47065  0.00189578
        2437    -5.51796    -5.47067   0.0018951
        2438    -5.48412    -5.47068  0.00189433
        2439    -5.49114    -5.47068  0.00189358
        2440     -5.4713    -5.47068   0.0018928
        2441    -5.50169     -5.4707  0.00189207
        2442    -5.44811    -5.47069  0.00189131
        2443    -5.50365     -5.4707  0.00189059
        2444    -5.49863    -5.47071  0.00188985
        2445    -5.41485    -5.47069  0.00188921
        2446    -5.35782    -5.47064  0.00188901
        2447     -5.3697     -5.4706  0.00188868
        2448    -5.35145    -5.47055  0.00188854
        2449    -5.46727    -5.47055  0.00188777
        2450    -5.45931    -5.47055    0.001887
        2451    -5.48367    -5.47055  0.00188624
        2452    -5.61801    -5.47061  0.00188643
        2453    -5.68166     -5.4707  0.00188762
        2454    -5.66833    -5.47078  0.00188857
        2455    -5.66652    -5.47086  0.00188948
        2456    -5.62745    -5.47092  0.00188979
        2457    -5.54787    -5.47095  0.00188928
        2458    -5.59527    -5.47101  0.00188919
        2459    -5.63589    -5.47107  0.00188961
        2460    -5.61761    -5.47113  0.00188978
        2461    -5.61822    -5.47119  0.00188996
        2462    -5.63412    -5.47126  0.00189035
        2463    -5.62838    -5.47132  0.00189066
        2464    -5.56518    -5.47136  0.00189027
        2465    -5.53311    -5.47138  0.00188967
        2466    -5.56034    -5.47142  0.00188925
        2467    -5.60916    -5.47148  0.00188931
        2468    -5.51514    -5.47149  0.00188863
        2469    -5.53584    -5.47152  0.00188804
        2470    -5.46767    -5.47152  0.00188728
        2471    -5.50703    -5.47153  0.00188657
        2472    -5.36375    -5.47149  0.00188631
        2473    -5.41413    -5.47147  0.00188569
        2474    -5.47308    -5.47147  0.00188493
        2475    -5.47402    -5.47147  0.00188417
        2476    -5.39876    -5.47144  0.00188363
        2477    -5.49255    -5.47145  0.00188289
        2478    -5.52824    -5.47147  0.00188227
        2479    -5.62532    -5.47153  0.00188253
        2480    -5.52255    -5.47155  0.00188189
        2481    -5.47142    -5.47155  0.00188113
        2482    -5.42834    -5.47154  0.00188045
        2483    -5.43374    -5.47152  0.00187976
        2484    -5.50238    -5.47153  0.00187904
        2485    -5.52246    -5.47155   0.0018784
        2486    -5.51863    -5.47157  0.00187774
        2487    -5.53145     -5.4716  0.00187714
        2488    -5.57534    -5.47164  0.00187684
        2489    -5.48675    -5.47164   0.0018761
        2490    -5.40044    -5.47162  0.00187556
        2491    -5.37667    -5.47158   0.0018752
        2492    -5.34133    -5.47152  0.00187517
        2493     -5.3132    -5.47146   0.0018755
        2494      -5.357    -5.47142  0.00187531
        2495    -5.32239    -5.47136  0.00187551
        2496    -5.48701    -5.47136  0.00187477
        2497    -5.48272    -5.47137  0.00187402
        2498    -5.50295    -5.47138  0.00187331
        2499    -5.45692    -5.47137  0.00187257
        2500    -5.52325    -5.47139  0.00187194
        2501    -5.50916    -5.47141  0.00187125
        2502    -5.55808    -5.47144  0.00187082
        2503    -5.55752    -5.47148  0.00187039
        2504    -5.42872    -5.47146  0.00186972
        2505    -5.44256    -5.47145  0.00186901
        2506    -5.47049    -5.47145  0.00186827
        2507    -5.35597     -5.4714  0.00186809
        2508    -5.31736    -5.47134  0.00186835
        2509    -5.37545     -5.4713    0.001868
        2510    -5.45082     -5.4713  0.00186727
        2511    -5.62013    -5.47135  0.00186747
        2512    -5.58032     -5.4714  0.00186723
        2513    -5.51677    -5.47142  0.00186657
        2514    -5.47478    -5.47142  0.00186583
        2515    -5.45219    -5.47141  0.00186511
        2516    -5.40206    -5.47138  0.00186457
        2517    -5.39903    -5.47135  0.00186405
        2518    -5.45038    -5.47135  0.00186333
        2519    -5.48573    -5.47135   0.0018626
        2520    -5.58494     -5.4714   0.0018624
        2521    -5.49856    -5.47141   0.0018617
        2522    -5.47745    -5.47141  0.00186096
        2523    -5.57987    -5.47145  0.00186072
        2524    -5.60226     -5.4715   0.0018607
        2525    -5.60701    -5.47156  0.00186074
        2526    -5.55966    -5.47159  0.00186033
        2527    -5.60917    -5.47165  0.00186039
        2528    -5.61825     -5.4717  0.00186056
        2529    -5.62595    -5.47177  0.00186082
        2530    -5.63505    -5.47183   0.0018612
        2531    -5.58054    -5.47187  0.00186096
        2532    -5.50445    -5.47189  0.00186027
        2533    -5.54054    -5.47191  0.00185974
        2534    -5.48536    -5.47192  0.00185901
        2535    -5.53878    -5.47194  0.00185846
        2536     -5.5722    -5.47198  0.00185815
        2537    -5.57503    -5.47203  0.00185786
        2538    -5.58089    -5.47207  0.00185763
        2539    -5.63027    -5.47213  0.00185794
        2540    -5.52933    -5.47215  0.00185734
        2541    -5.45566    -5.47215  0.00185662
        2542    -5.39991    -5.47212  0.00185611
        2543    -5.44352    -5.47211  0.00185542
        2544    -5.47912    -5.47211  0.00185469
        2545     -5.5628    -5.47215   0.0018543
        2546    -5.50802    -5.47216  0.00185363
        2547     -5.5216    -5.47218    0.001853
        2548    -5.45384    -5.47217  0.00185229
        2549    -5.42115    -5.47215  0.00185167
        2550    -5.47492    -5.47215  0.00185094
        2551    -5.50952    -5.47217  0.00185028
        2552     -5.4765    -5.47217  0.00184955
        2553    -5.52026    -5.47219  0.00184892
        2554    -5.55283    -5.47222  0.00184847
        2555    -5.57643    -5.47226   0.0018482
        2556    -5.64007    -5.47233  0.00184864
        2557    -5.56716    -5.47236  0.00184829
        2558    -5.56976     -5.4724  0.00184796
        2559    -5.46195     -5.4724  0.00184724
        2560    -5.41795    -5.47238  0.00184664
        2561    -5.39355    -5.47234  0.00184618
        2562    -5.45757    -5.47234  0.00184546
        2563    -5.38702    -5.47231  0.00184504
        2564    -5.40135    -5.47228  0.00184453
        2565     -5.3118    -5.47222  0.00184487
        2566    -5.38795    -5.47218  0.00184445
        2567    -5.36813    -5.47214  0.00184417
        2568    -5.43221    -5.47213  0.00184352
        2569    -5.45904    -5.47212  0.00184281
        2570    -5.51345    -5.47214  0.00184216
        2571    -5.48751    -5.47214  0.00184146
        2572    -5.59279    -5.47219  0.00184134
        2573    -5.66908    -5.47227  0.00184221
        2574    -5.67904    -5.47235  0.00184325
        2575    -5.59725     -5.4724  0.00184317
        2576     -5.5595    -5.47243  0.00184276
        2577    -5.67031    -5.47251  0.00184365
        2578    -5.61417    -5.47256  0.00184375
        2579    -5.57777     -5.4726  0.00184349
        2580    -5.59303    -5.47265  0.00184336
        2581    -5.56597    -5.47268    0.001843
        2582    -5.55583    -5.47272  0.00184257
        2583    -5.57869    -5.47276  0.00184232
        2584    -5.65862    -5.47283  0.00184301
        2585    -5.56071    -5.47286  0.00184261
        2586    -5.56446     -5.4729  0.00184223
        2587    -5.49401    -5.47291  0.00184154
        2588    -5.51843    -5.47293  0.00184091
        2589    -5.44811    -5.47292  0.00184023
        2590    -5.34596    -5.47287  0.00184017
        2591    -5.44741    -5.47286  0.00183948
        2592    -5.45786    -5.47285  0.00183878
        2593    -5.48537    -5.47286  0.00183808
        2594    -5.49203    -5.47286  0.00183739
        2595    -5.48384    -5.47287  0.00183668
        2596    -5.45479    -5.47286  0.00183599
        2597    -5.45626    -5.47285  0.00183529
        2598    -5.47212    -5.47285  0.00183459
        2599    -5.37476    -5.47282  0.00183427
        2600    -5.41997     -5.4728  0.00183368
        2601    -5.44174    -5.47278  0.00183301
        2602    -5.51305     -5.4728  0.00183237
        2603    -5.42698    -5.47278  0.00183175
        2604    -5.44497    -5.47277  0.00183108
        2605    -5.44997    -5.47276   0.0018304
        2606    -5.34985    -5.47272   0.0018303
        2607      -5.439     -5.4727  0.00182965
        2608     -5.4578     -5.4727  0.00182895
        2609    -5.51411    -5.47271  0.00182832
        2610    -5.59894    -5.47276  0.00182826
        2611    -5.52936    -5.47278  0.00182769
        2612    -5.41951    -5.47276   0.0018271
        2613    -5.44394    -5.47275  0.00182644
        2614    -5.52615    -5.47277  0.00182585
        2615    -5.47919    -5.47277  0.00182516
        2616    -5.51206    -5.47279  0.00182452
        2617    -5.54554    -5.47282  0.00182404
        2618    -5.51041    -5.47283   0.0018234
        2619    -5.55551    -5.47286  0.00182297
        2620    -5.43137    -5.47285  0.00182235
        2621    -5.43363    -5.47283  0.00182171
        2622    -5.36308    -5.47279   0.0018215
        2623    -5.26374    -5.47271  0.00182255
        2624     -5.2933    -5.47264  0.00182313
        2625     -5.3636     -5.4726  0.00182291
        2626    -5.22474    -5.47251  0.00182466
        2627    -5.20183     -5.4724  0.00182687
        2628    -5.29025    -5.47233  0.00182749
        2629    -5.27211    -5.47226  0.00182838
        2630    -5.37715    -5.47222  0.00182804
        2631    -5.42639     -5.4722  0.00182743
        2632    -5.43447    -5.47219  0.00182679
        2633    -5.45085    -5.47218  0.00182612
        2634    -5.45447    -5.47217  0.00182544
        2635    -5.44621    -5.47216  0.00182477
        2636    -5.30771     -5.4721  0.00182515
        2637    -5.36801    -5.47206  0.00182488
        2638    -5.29843      -5.472  0.00182538
        2639    -5.31461    -5.47194  0.00182566
        2640    -5.38449     -5.4719  0.00182527
        2641    -5.34764    -5.47186  0.00182518
        2642    -5.37035    -5.47182   0.0018249
        2643    -5.36837    -5.47178  0.00182462
        2644    -5.40754    -5.47176   0.0018241
        2645    -5.51999    -5.47177   0.0018235
        2646    -5.44425    -5.47176  0.00182284
        2647    -5.49467    -5.47177  0.00182217
        2648    -5.46998    -5.47177  0.00182148
        2649     -5.4257    -5.47175  0.00182088
        2650    -5.52297    -5.47177  0.00182029
        2651    -5.50607    -5.47179  0.00181965
        2652    -5.43315    -5.47177  0.00181902
        2653    -5.49551    -5.47178  0.00181836
        2654    -5.51032     -5.4718  0.00181773
        2655    -5.55932    -5.47183  0.00181735
        2656    -5.52667    -5.47185  0.00181678
        2657    -5.48993    -5.47186  0.00181611
        2658    -5.47453    -5.47186  0.00181543
        2659    -5.43122    -5.47184  0.00181481
        2660    -5.44335    -5.47183  0.00181416
        2661    -5.54586    -5.47186  0.00181369
        2662    -5.38725    -5.47183  0.00181329
        2663    -5.42223    -5.47181   0.0018127
        2664    -5.43752    -5.47179  0.00181207
        2665    -5.55701    -5.47183  0.00181167
        2666    -5.67585     -5.4719   0.0018126
        2667    -5.66746    -5.47198  0.00181341
        2668    -5.66023    -5.47205   0.0018141
        2669    -5.63795    -5.47211  0.00181449
        2670    -5.69077    -5.47219  0.00181565
        2671    -5.65687    -5.47226  0.00181629
        2672    -5.65282    -5.47233  0.00181687
        2673    -5.53956    -5.47235  0.00181636
        2674    -5.52183    -5.47237  0.00181578
        2675    -5.51196    -5.47239  0.00181516
        2676    -5.50478     -5.4724  0.00181452
        2677    -5.58816    -5.47244  0.00181436
        2678    -5.60551    -5.47249  0.00181436
        2679    -5.55197    -5.47252  0.00181392
        2680    -5.57217    -5.47256  0.00181363
        2681    -5.64783    -5.47262  0.00181413
        2682     -5.6146    -5.47268  0.00181423
        2683     -5.5763    -5.47272  0.00181396
        2684    -5.52949    -5.47274  0.00181341
        2685    -5.52239    -5.47276  0.00181283
        2686    -5.52711    -5.47278  0.00181226
        2687    -5.56578    -5.47281  0.00181192
        2688    -5.58733    -5.47285  0.00181175
        2689    -5.54332    -5.47288  0.00181126
        2690     -5.5323     -5.4729  0.00181072
        2691    -5.43993    -5.47289  0.00181009
        2692    -5.45943    -5.47288  0.00180943
        2693    -5.42829    -5.47287  0.00180883
        2694    -5.48891    -5.47287  0.00180817
        2695    -5.42338    -5.47285  0.00180759
        2696      -5.508    -5.47287  0.00180697
        2697    -5.49736    -5.47288  0.00180632
        2698    -5.53895     -5.4729  0.00180582
        2699    -5.55161    -5.47293  0.00180538
        2700    -5.54079    -5.47296  0.00180489
        2701    -5.54089    -5.47298   0.0018044
        2702    -5.52385      -5.473  0.00180383
        2703     -5.4755      -5.473  0.00180316
        2704    -5.34045    -5.47295  0.00180316
        2705    -5.35247    -5.47291  0.00180304
        2706    -5.32803    -5.47285  0.00180317
        2707    -5.34826    -5.47281  0.00180309
        2708    -5.32929    -5.47275  0.00180321
        2709    -5.40293    -5.47273  0.00180272
        2710    -5.36904    -5.47269  0.00180247
        2711    -5.46806    -5.47269   0.0018018
        2712    -5.46933    -5.47269  0.00180114
        2713    -5.44414    -5.47268   0.0018005
        2714    -5.41364    -5.47266  0.00179997
        2715    -5.37256    -5.47262  0.00179969
        2716    -5.29506    -5.47255  0.00180021
        2717    -5.27048    -5.47248  0.00180108
        2718    -5.31217    -5.47242  0.00180139
        2719    -5.24443    -5.47234  0.00180268
        2720    -5.31399    -5.47228  0.00180295
        2721    -5.31036    -5.47222  0.00180327
        2722    -5.33366    -5.47217  0.00180333
        2723    -5.35244    -5.47212   0.0018032
        2724    -5.34642    -5.47208  0.00180313
        2725    -5.37304    -5.47204  0.00180283
        2726     -5.4439    -5.47203   0.0018022
        2727    -5.41966    -5.47201  0.00180164
        2728    -5.37663    -5.47198  0.00180132
        2729     -5.4187    -5.47196  0.00180077
        2730    -5.45387    -5.47195  0.00180012
        2731    -5.40904    -5.47193  0.00179961
        2732    -5.41928    -5.47191  0.00179905
        2733    -5.44926     -5.4719  0.00179841
        2734    -5.49692    -5.47191  0.00179778
        2735    -5.53019    -5.47193  0.00179725
        2736    -5.56658    -5.47196  0.00179692
        2737    -5.48715    -5.47197  0.00179628
        2738    -5.50077    -5.47198  0.00179565
        2739     -5.5534    -5.47201  0.00179524
        2740    -5.50802    -5.47202  0.00179463
        2741    -5.45846    -5.47202  0.00179399
        2742    -5.53711    -5.47204  0.00179349
        2743    -5.48356    -5.47205  0.00179284
        2744    -5.47265    -5.47205  0.00179219
        2745    -5.47978    -5.47205  0.00179154
        2746    -5.39598    -5.47202   0.0017911
        2747    -5.33486    -5.47197  0.00179114
        2748    -5.36675    -5.47193   0.0017909
        2749      -5.385     -5.4719  0.00179053
        2750    -5.45111    -5.47189  0.00178989
        2751    -5.48484     -5.4719  0.00178925
        2752    -5.44373    -5.47189  0.00178863
        2753    -5.43964    -5.47188  0.00178802
        2754    -5.43031    -5.47186  0.00178743
        2755     -5.6265    -5.47192  0.00178766
        2756    -5.63866    -5.47198  0.00178804
        2757    -5.65754    -5.47205  0.00178865
        2758    -5.56921    -5.47208  0.00178835
        2759    -5.54105    -5.47211  0.00178788
        2760     -5.5505    -5.47213  0.00178746
        2761     -5.4086    -5.47211  0.00178696
        2762    -5.47532    -5.47211  0.00178631
        2763    -5.47688    -5.47211  0.00178567
        2764    -5.45311    -5.47211  0.00178503
        2765    -5.44368     -5.4721  0.00178442
        2766    -5.42612    -5.47208  0.00178385
        2767    -5.37967    -5.47205  0.00178352
        2768     -5.4012    -5.47202  0.00178306
        2769    -5.38453    -5.47199  0.00178269
        2770    -5.41146    -5.47197  0.00178218
        2771    -5.41652    -5.47195  0.00178165
        2772    -5.45435    -5.47194  0.00178102
        2773    -5.40948    -5.47192  0.00178052
        2774    -5.42123     -5.4719  0.00177997
        2775     -5.4734     -5.4719  0.00177933
        2776    -5.52016    -5.47192  0.00177878
        2777    -5.50547    -5.47193  0.00177818
        2778    -5.42932    -5.47192   0.0017776
        2779    -5.44989    -5.47191  0.00177698
        2780    -5.47756    -5.47191  0.00177634
        2781    -5.42228    -5.47189  0.00177579
        2782    -5.44722    -5.47188  0.00177518
        2783    -5.45193    -5.47188  0.00177455
        2784     -5.5058    -5.47189  0.00177396
        2785    -5.46382    -5.47189  0.00177332
        2786    -5.62423    -5.47194  0.00177353
        2787    -5.65555    -5.47201  0.00177412
        2788    -5.61206    -5.47206  0.00177419
        2789    -5.61286    -5.47211  0.00177427
        2790    -5.58404    -5.47215  0.00177409
        2791    -5.54916    -5.47217  0.00177367
        2792    -5.51254    -5.47219  0.00177309
        2793    -5.43922    -5.47218   0.0017725
        2794    -5.37669    -5.47214  0.00177219
        2795    -5.46009    -5.47214  0.00177156
        2796    -5.52221    -5.47216  0.00177102
        2797    -5.48139    -5.47216  0.00177039
        2798    -5.42826    -5.47214  0.00176983
        2799    -5.38205    -5.47211  0.00176949
        2800    -5.43032     -5.4721  0.00176892
        2801    -5.43961    -5.47209  0.00176833
        2802    -5.53985    -5.47211  0.00176786
        2803    -5.53136    -5.47213  0.00176736
        2804    -5.51723    -5.47215   0.0017668
        2805    -5.43977    -5.47213  0.00176621
        2806    -5.52929    -5.47216  0.00176569
        2807    -5.56385    -5.47219  0.00176537
        2808     -5.4095    -5.47217  0.00176488
        2809      -5.419    -5.47215  0.00176435
        2810    -5.41362    -5.47213  0.00176385
        2811    -5.40669     -5.4721  0.00176337
        2812    -5.42948    -5.47209  0.00176281
        2813    -5.42745    -5.47207  0.00176226
        2814    -5.40364    -5.47205   0.0017618
        2815    -5.44001    -5.47204  0.00176121
        2816    -5.43752    -5.47202  0.00176063
        2817     -5.3884    -5.47199  0.00176025
        2818    -5.39875    -5.47197  0.00175982
        2819    -5.40347    -5.47194  0.00175936
        2820    -5.50912    -5.47196  0.00175879
        2821     -5.4982    -5.47197  0.00175819
        2822    -5.51485    -5.47198  0.00175763
        2823    -5.43408    -5.47197  0.00175706
        2824    -5.47897    -5.47197  0.00175644
        2825    -5.53319    -5.47199  0.00175595
        2826     -5.5885    -5.47203  0.00175581
        2827     -5.5717    -5.47207  0.00175555
        2828    -5.51441    -5.47208  0.00175499
        2829    -5.52914     -5.4721  0.00175449
        2830    -5.56681    -5.47214  0.00175418
        2831    -5.46949    -5.47214  0.00175357
        2832     -5.5125    -5.47215    0.001753
        2833    -5.53148    -5.47217  0.00175251
        2834    -5.48258    -5.47218   0.0017519
        2835    -5.40997    -5.47215  0.00175142
        2836    -5.41795    -5.47213   0.0017509
        2837    -5.40406    -5.47211  0.00175045
        2838    -5.39748    -5.47208  0.00175003
        2839    -5.44387    -5.47207  0.00174944
        2840    -5.49103    -5.47208  0.00174884
        2841    -5.55834    -5.47211  0.00174849
        2842    -5.63596    -5.47217  0.00174882
        2843     -5.6077    -5.47222  0.00174886
        2844    -5.54831    -5.47224  0.00174845
        2845    -5.46445    -5.47224  0.00174783
        2846    -5.49115    -5.47225  0.00174723
        2847    -5.40292    -5.47222  0.00174679
        2848    -5.45372    -5.47222  0.00174619
        2849    -5.51518    -5.47223  0.00174564
        2850    -5.52864    -5.47225  0.00174514
        2851     -5.5767    -5.47229  0.00174491
        2852    -5.59264    -5.47233  0.00174481
        2853     -5.5236    -5.47235  0.00174429
        2854    -5.49998    -5.47236  0.00174371
        2855    -5.43412    -5.47234  0.00174315
        2856    -5.35648     -5.4723  0.00174301
        2857    -5.43871    -5.47229  0.00174244
        2858    -5.39561    -5.47226  0.00174203
        2859    -5.30208    -5.47221  0.00174244
        2860    -5.20601    -5.47211  0.00174432
        2861    -5.31639    -5.47206  0.00174456
        2862    -5.40504    -5.47203   0.0017441
        2863    -5.46643    -5.47203   0.0017435
        2864    -5.47927    -5.47203  0.00174289
        2865    -5.36145      -5.472  0.00174271
        2866    -5.53883    -5.47202  0.00174226
        2867    -5.56109    -5.47205  0.00174193
        2868    -5.58936    -5.47209   0.0017418
        2869    -5.64018    -5.47215  0.00174218
        2870    -5.62689     -5.4722   0.0017424
        2871    -5.68654    -5.47228  0.00174339
        2872    -5.60248    -5.47232  0.00174338
        2873    -5.48719    -5.47233  0.00174278
        2874     -5.5599    -5.47236  0.00174244
        2875    -5.44094    -5.47235  0.00174187
        2876    -5.49652    -5.47236  0.00174128
        2877    -5.53771    -5.47238  0.00174082
        2878    -5.53595     -5.4724  0.00174036
        2879      -5.579    -5.47244  0.00174015
        2880    -5.50407    -5.47245  0.00173958
        2881    -5.50422    -5.47246  0.00173901
        2882    -5.36629    -5.47242   0.0017388
        2883    -5.38459    -5.47239  0.00173846
        2884     -5.3894    -5.47236   0.0017381
        2885    -5.35268    -5.47232  0.00173799
        2886    -5.33418    -5.47228  0.00173804
        2887    -5.39111    -5.47225  0.00173767
        2888    -5.39455    -5.47222  0.00173728
        2889    -5.28875    -5.47216  0.00173784
        2890    -5.33501    -5.47211  0.00173788
        2891    -5.32358    -5.47206  0.00173804
        2892    -5.38316    -5.47203  0.00173771
        2893     -5.3904      -5.472  0.00173734
        2894    -5.45806    -5.47199  0.00173675
        2895    -5.39977    -5.47197  0.00173633
        2896    -5.44027    -5.47196  0.00173576
        2897    -5.33755    -5.47191  0.00173578
        2898     -5.3036    -5.47185  0.00173615
        2899     -5.4004    -5.47183  0.00173573
        2900    -5.42386    -5.47181  0.00173521
        2901    -5.44753     -5.4718  0.00173463
        2902    -5.53426    -5.47183  0.00173417
        2903    -5.62032    -5.47188  0.00173432
        2904    -5.59921    -5.47192  0.00173428
        2905    -5.56139    -5.47195  0.00173396
        2906    -5.61935      -5.472   0.0017341
        2907    -5.59992    -5.47205  0.00173406
        2908    -5.63769     -5.4721   0.0017344
        2909     -5.6097    -5.47215  0.00173445
        2910    -5.66195    -5.47222  0.00173508
        2911    -5.60635    -5.47226   0.0017351
        2912    -5.62287    -5.47231  0.00173527
        2913    -5.64728    -5.47237  0.00173572
        2914    -5.60885    -5.47242  0.00173575
        2915    -5.58581    -5.47246  0.00173559
        2916    -5.51715    -5.47247  0.00173507
        2917    -5.50507    -5.47249  0.00173451
        2918    -5.44107    -5.47248  0.00173395
        2919    -5.51368    -5.47249  0.00173341
        2920    -5.55968    -5.47252  0.00173307
        2921    -5.60864    -5.47257  0.00173311
        2922    -5.60197    -5.47261  0.00173308
        2923    -5.47176    -5.47261  0.00173249
        2924     -5.4773    -5.47261  0.00173189
        2925    -5.40387    -5.47259  0.00173146
        2926    -5.40429    -5.47256  0.00173103
        2927    -5.43232    -5.47255  0.00173049
        2928    -5.37004    -5.47252  0.00173025
        2929    -5.41377     -5.4725  0.00172978
        2930    -5.42346    -5.47248  0.00172927
        2931    -5.44073    -5.47247  0.00172871
        2932    -5.51494    -5.47248  0.00172818
        2933     -5.5245     -5.4725  0.00172769
        2934     -5.4639     -5.4725   0.0017271
        2935    -5.49534    -5.47251  0.00172653
        2936    -5.46192     -5.4725  0.00172594
        2937    -5.44722    -5.47249  0.00172538
        2938    -5.34383    -5.47245  0.00172535
        2939    -5.28601    -5.47239  0.00172593
        2940    -5.42761    -5.47237  0.00172541
        2941    -5.44206    -5.47236  0.00172485
        2942    -5.43949    -5.47235   0.0017243
        2943    -5.41934    -5.47233  0.00172381
        2944    -5.36364    -5.47229  0.00172362
        2945    -5.42296    -5.47228  0.00172311
        2946    -5.42416    -5.47226  0.00172261
        2947     -5.3727    -5.47223  0.00172235
        2948    -5.38532     -5.4722  0.00172202
        2949    -5.40321    -5.47217   0.0017216
        2950    -5.39739    -5.47215   0.0017212
        2951    -5.43142    -5.47214  0.00172067
        2952    -5.52835    -5.47215  0.00172019
        2953     -5.5083    -5.47217  0.00171965
        2954    -5.42019    -5.47215  0.00171916
        2955    -5.34688    -5.47211   0.0017191
        2956    -5.34667    -5.47206  0.00171904
        2957    -5.40864    -5.47204   0.0017186
        2958    -5.36978    -5.47201  0.00171836
        2959    -5.38907    -5.47198  0.00171801
        2960    -5.51899      -5.472   0.0017175
        2961    -5.43834    -5.47198  0.00171696
        2962    -5.57909    -5.47202  0.00171676
        2963    -5.48601    -5.47203  0.00171619
        2964    -5.49599    -5.47203  0.00171563
        2965     -5.5433    -5.47206  0.00171522
        2966    -5.53198    -5.47208  0.00171476
        2967    -5.49631    -5.47209   0.0017142
        2968    -5.51334     -5.4721  0.00171368
        2969    -5.55392    -5.47213  0.00171333
        2970    -5.53524    -5.47215  0.00171288
