#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        2551     1.88892     2.16449  0.00900476
        2552     2.10033     2.16446  0.00900126
        2553     1.81448     2.16432  0.00899878
        2554     1.68706     2.16414   0.0089972
        2555     1.56046      2.1639  0.00899678
        2556     1.30675     2.16357  0.00899951
        2557     1.59679     2.16334  0.00899872
        2558     1.57309     2.16311  0.00899816
        2559     2.05434     2.16307  0.00899474
        2560     2.29875     2.16312  0.00899138
        2561     2.45948     2.16324  0.00898862
        2562     2.13043     2.16323  0.00898512
        2563     2.42959     2.16333  0.00898221
        2564     2.45187     2.16344  0.00897941
        2565     2.85395     2.16371  0.00897995
        2566     2.50994     2.16385  0.00897746
        2567     2.57756     2.16401  0.00897541
        2568     2.29003     2.16406  0.00897205
        2569     2.17599     2.16406  0.00896856
        2570     1.90741     2.16396  0.00896563
        2571     2.05791     2.16392  0.00896223
        2572     1.62961     2.16371  0.00896116
        2573     1.22565     2.16335  0.00896509
        2574      1.2007     2.16297   0.0089694
        2575     1.57112     2.16274  0.00896886
        2576      1.7471     2.16258  0.00896683
        2577     1.22634     2.16222  0.00897071
        2578     1.48392     2.16196  0.00897109
        2579     1.62787     2.16175     0.00897
        2580     1.61787     2.16154    0.008969
        2581     1.68541     2.16135  0.00896742
        2582     1.72671     2.16119  0.00896553
        2583     1.62479     2.16098  0.00896446
        2584     1.28984     2.16064  0.00896733
        2585     1.76425     2.16049  0.00896517
        2586     1.76692     2.16034    0.008963
        2587     2.07906      2.1603  0.00895959
        2588     1.96452     2.16023  0.00895644
        2589     2.26606     2.16027  0.00895308
        2590     2.68005     2.16047  0.00895187
        2591     2.26016     2.16051   0.0089485
        2592     2.18185     2.16052  0.00894505
        2593     2.10861      2.1605  0.00894162
        2594     2.06545     2.16046  0.00893825
        2595     2.21366     2.16048  0.00893483
        2596     2.37962     2.16057  0.00893179
        2597     2.43047     2.16067  0.00892895
        2598     2.24948      2.1607  0.00892558
        2599     2.64774     2.16089  0.00892411
        2600     2.41749     2.16099  0.00892123
        2601     2.33964     2.16106  0.00891806
        2602     1.99126     2.16099  0.00891487
        2603     2.41989     2.16109    0.008912
        2604     2.26259     2.16113  0.00890866
        2605     2.23638     2.16116  0.00890529
        2606     2.74337     2.16138  0.00890468
        2607     2.42189     2.16148  0.00890182
        2608     2.26078     2.16152  0.00889849
        2609     2.04281     2.16148   0.0088952
        2610      1.6894      2.1613  0.00889363
        2611     1.94505     2.16121  0.00889061
        2612     2.35523     2.16129  0.00888751
        2613     2.28209     2.16133  0.00888423
        2614     1.92658     2.16124  0.00888129
        2615     2.17132     2.16125  0.00887789
        2616      2.0295      2.1612  0.00887464
        2617     1.94867     2.16112  0.00887162
        2618     2.05217     2.16107  0.00886833
        2619     1.82583     2.16095  0.00886587
        2620     2.36659     2.16102  0.00886283
        2621     2.24574     2.16106  0.00885951
        2622     2.64831     2.16124  0.00885808
        2623     3.12346     2.16161  0.00886229
        2624     2.98842     2.16192  0.00886452
        2625      2.6386     2.16211    0.008863
        2626     3.25864     2.16252  0.00886945
        2627      3.2828     2.16295  0.00887632
        2628     2.95684     2.16325  0.00887809
        2629     3.08727      2.1636  0.00888166
        2630     2.61225     2.16377  0.00887992
        2631      2.4222     2.16387  0.00887709
        2632     2.36655     2.16395  0.00887405
        2633     2.38911     2.16403  0.00887109
        2634      2.3698     2.16411  0.00886807
        2635     2.34202     2.16418  0.00886496
        2636     2.95641     2.16448  0.00886669
        2637     2.72683     2.16469  0.00886589
        2638     3.00524     2.16501  0.00886826
        2639     2.95778     2.16531  0.00886998
        2640     2.47643     2.16543  0.00886741
        2641     2.54566     2.16558  0.00886522
        2642     2.40904     2.16567  0.00886234
        2643     2.55101     2.16581  0.00886019
        2644     2.45319     2.16592   0.0088575
        2645     2.06993     2.16589  0.00885423
        2646     2.36037     2.16596  0.00885119
        2647     2.23003     2.16598  0.00884788
        2648     2.38463     2.16607  0.00884492
        2649     2.53005      2.1662  0.00884265
        2650     2.13491     2.16619  0.00883932
        2651     2.29372     2.16624  0.00883612
        2652     2.58929      2.1664  0.00883422
        2653     2.21176     2.16642  0.00883091
        2654     2.13621      2.1664  0.00882759
        2655     1.80725     2.16627   0.0088253
        2656     2.10131     2.16624  0.00882201
        2657     2.14515     2.16624   0.0088187
        2658     2.20593     2.16625  0.00881539
        2659     2.35789     2.16632  0.00881237
        2660     2.30337     2.16638  0.00880921
        2661     1.93191     2.16629  0.00880634
        2662      2.5832     2.16644  0.00880442
        2663     2.43297     2.16654  0.00880169
        2664     2.38572     2.16663  0.00879877
        2665      1.7987     2.16649  0.00879655
        2666     1.34619     2.16618  0.00879863
        2667     1.33848     2.16587   0.0088008
        2668       1.394     2.16558  0.00880226
        2669     1.39036     2.16529  0.00880375
        2670     1.15325     2.16491  0.00880861
        2671     1.27097     2.16458  0.00881166
        2672     1.30392     2.16425  0.00881425
        2673     1.81216     2.16412  0.00881194
        2674     1.79552     2.16399  0.00880972
        2675     1.78092     2.16384  0.00880759
        2676     1.80639     2.16371  0.00880531
        2677     1.40614     2.16343  0.00880657
        2678     1.31007     2.16311  0.00880904
        2679     1.38575     2.16282  0.00881053
        2680     1.25871     2.16248   0.0088137
        2681     1.03805     2.16206  0.00882039
        2682     1.21378     2.16171  0.00882418
        2683     1.34967      2.1614  0.00882608
        2684     1.66595     2.16122  0.00882473
        2685      1.6629     2.16103  0.00882339
        2686      1.6792     2.16085  0.00882193
        2687     1.56433     2.16063  0.00882144
        2688     1.54706      2.1604  0.00882111
        2689     1.75461     2.16025  0.00881912
        2690     1.78358     2.16011  0.00881695
        2691     2.31487     2.16017  0.00881386
        2692     2.28655     2.16022  0.00881071
        2693     2.46886     2.16033  0.00880819
        2694      2.2737     2.16037  0.00880502
        2695     2.56475     2.16052  0.00880303
        2696     2.20328     2.16054  0.00879978
        2697     2.18787     2.16055  0.00879652
        2698     1.90278     2.16045  0.00879378
        2699     1.85395     2.16034  0.00879126
        2700     1.92972     2.16026  0.00878842
        2701     1.85508     2.16014  0.00878589
        2702     1.93315     2.16006  0.00878304
        2703     2.23904     2.16009  0.00877984
        2704     2.80525     2.16033  0.00877983
        2705     2.78846     2.16056  0.00877966
        2706     2.94802     2.16085  0.00878123
        2707     2.85031      2.1611  0.00878168
        2708     2.91159     2.16138  0.00878281
        2709     2.48192      2.1615  0.00878037
        2710     2.67994     2.16169  0.00877921
        2711     2.31247     2.16175  0.00877615
        2712      2.2646     2.16178  0.00877299
        2713     2.32903     2.16185  0.00876998
        2714     2.45427     2.16195  0.00876741
        2715     2.62313     2.16212  0.00876582
        2716     2.78728     2.16235  0.00876562
        2717      2.9232     2.16263  0.00876686
        2718     2.77662     2.16286  0.00876655
        2719     3.08049      2.1632  0.00876982
        2720     2.79804     2.16343   0.0087697
        2721     2.73578     2.16364    0.008769
        2722     2.65298     2.16382  0.00876762
        2723     2.59728     2.16398  0.00876584
        2724     2.56664     2.16413  0.00876387
        2725     2.46986     2.16424  0.00876137
        2726     2.31231     2.16429  0.00875833
        2727     2.29676     2.16434  0.00875525
        2728     2.54254     2.16448  0.00875314
        2729      2.4246     2.16458  0.00875045
        2730     2.31266     2.16463  0.00874741
        2731     2.47929     2.16475  0.00874497
        2732     2.41844     2.16484  0.00874226
        2733     2.23835     2.16487   0.0087391
        2734     1.98697      2.1648  0.00873615
        2735     1.81873     2.16467  0.00873387
        2736     1.74554     2.16452  0.00873202
        2737     2.07644     2.16449  0.00872889
        2738     2.09586     2.16446  0.00872574
        2739     1.83497     2.16434  0.00872338
        2740     2.08605     2.16432  0.00872025
        2741     2.13078      2.1643  0.00871707
        2742     1.87753      2.1642  0.00871452
        2743      2.0311     2.16415  0.00871148
        2744     2.08288     2.16412  0.00870835
        2745      2.0549     2.16408  0.00870527
        2746     2.41858     2.16417   0.0087026
        2747     2.64719     2.16435   0.0087012
        2748     2.42453     2.16444  0.00869855
        2749     2.38336     2.16452  0.00869575
        2750     2.05628     2.16448  0.00869268
        2751     1.93236      2.1644  0.00868993
        2752     2.17201      2.1644  0.00868677
        2753     2.20217     2.16442  0.00868363
        2754     2.19211     2.16443  0.00868048
        2755     1.37795     2.16414  0.00868202
        2756     1.27743     2.16382  0.00868483
        2757     1.32954     2.16352  0.00868695
        2758     1.65669     2.16333  0.00868575
        2759     1.76883     2.16319  0.00868378
        2760     1.66903     2.16301  0.00868247
        2761     2.23732     2.16304  0.00867937
        2762     2.00363     2.16298  0.00867642
        2763     2.02643     2.16293  0.00867342
        2764     2.17479     2.16293  0.00867028
        2765     2.24689     2.16296   0.0086672
        2766     2.32648     2.16302  0.00866427
        2767     2.64244      2.1632  0.00866287
        2768     2.46808     2.16331  0.00866044
        2769      2.5009     2.16343  0.00865817
        2770     2.51621     2.16356  0.00865598
        2771     2.53384     2.16369  0.00865389
        2772     2.36869     2.16376  0.00865108
        2773     2.48674     2.16388  0.00864875
        2774     2.47037     2.16399  0.00864634
        2775     2.23327     2.16402  0.00864326
        2776     2.04399     2.16397  0.00864025
        2777     2.11708     2.16396  0.00863716
        2778     2.57498      2.1641  0.00863531
        2779     2.37135     2.16418  0.00863253
        2780     2.24746     2.16421  0.00862948
        2781     2.57462     2.16436  0.00862763
        2782     2.58316     2.16451  0.00862585
        2783     2.43798      2.1646  0.00862331
        2784     2.22143     2.16463  0.00862023
        2785     2.36322      2.1647  0.00861743
        2786     1.65508     2.16451  0.00861628
        2787      1.5228     2.16428  0.00861627
        2788     1.74379     2.16413   0.0086145
        2789     1.70318     2.16397  0.00861299
        2790     1.83029     2.16385  0.00861074
        2791     2.03491      2.1638  0.00860777
        2792     2.26245     2.16384  0.00860476
        2793     2.65032     2.16401  0.00860345
        2794     2.89611     2.16427  0.00860436
        2795     2.55112     2.16441  0.00860239
        2796     2.34024     2.16447  0.00859954
        2797     2.52422      2.1646  0.00859743
        2798     2.72406      2.1648  0.00859668
        2799     2.89808     2.16506   0.0085976
        2800     2.59827     2.16522  0.00859592
        2801     2.55587     2.16536  0.00859399
        2802     2.16957     2.16536  0.00859092
        2803     2.26055     2.16539  0.00858792
        2804      2.3501     2.16546  0.00858511
        2805     2.68257     2.16564  0.00858403
        2806     2.28261     2.16569  0.00858107
        2807     1.91985      2.1656  0.00857846
        2808     2.64166     2.16577  0.00857708
        2809     2.62014     2.16593  0.00857555
        2810     2.74525     2.16614  0.00857498
        2811      2.7184     2.16633  0.00857418
        2812     2.74238     2.16654  0.00857358
        2813     2.61774      2.1667  0.00857203
        2814     2.74272      2.1669  0.00857143
        2815      2.4681     2.16701  0.00856905
        2816     2.49963     2.16713  0.00856682
        2817     2.68592     2.16731  0.00856576
        2818     2.60109     2.16747   0.0085641
        2819     2.60001     2.16762  0.00856244
        2820     2.22148     2.16764  0.00855942
        2821     2.23841     2.16766  0.00855643
        2822     2.19426     2.16767   0.0085534
        2823     2.50029     2.16779  0.00855118
        2824     2.28502     2.16783  0.00854825
        2825     2.06061     2.16779  0.00854531
        2826     1.87894     2.16769   0.0085429
        2827     1.96002     2.16762  0.00854019
        2828     2.18091     2.16762  0.00853717
        2829     2.07103     2.16759  0.00853423
        2830     1.96415     2.16752  0.00853151
        2831     2.34416     2.16758  0.00852873
        2832     2.16759     2.16758  0.00852572
        2833     1.99648     2.16752  0.00852292
        2834     2.14407     2.16751  0.00851992
        2835     2.39033     2.16759  0.00851727
        2836     2.31769     2.16764  0.00851444
        2837     2.33885      2.1677  0.00851165
        2838     2.43697      2.1678  0.00850918
        2839     2.24128     2.16782  0.00850622
        2840      2.0855     2.16779  0.00850327
        2841     1.76801     2.16765  0.00850144
        2842     1.41274     2.16739   0.0085026
        2843     1.49625     2.16715  0.00850289
        2844     1.75917     2.16701  0.00850111
        2845      2.0852     2.16698  0.00849817
        2846     2.01907     2.16693  0.00849534
        2847     2.47916     2.16704  0.00849307
        2848     2.25787     2.16707  0.00849014
        2849     2.07555     2.16704  0.00848722
        2850     2.11135     2.16702  0.00848427
        2851     1.75612     2.16687  0.00848252
        2852     1.73324     2.16672  0.00848091
        2853     2.01882     2.16667  0.00847809
        2854     2.00468     2.16661  0.00847531
        2855     2.30888     2.16666  0.00847249
        2856     2.74064     2.16686   0.0084719
        2857     2.35268     2.16693  0.00846919
        2858     2.60422     2.16708  0.00846761
        2859     3.07618      2.1674  0.00847061
        2860     3.47794     2.16786  0.00848004
        2861     3.06198     2.16817  0.00848283
        2862     2.69791     2.16836  0.00848189
        2863     2.38015     2.16843  0.00847925
        2864     2.31959     2.16848  0.00847645
        2865     2.75907     2.16869    0.008476
        2866     1.99479     2.16863  0.00847326
        2867      1.9177     2.16854  0.00847075
        2868     1.79165     2.16841  0.00846882
        2869     1.55979      2.1682  0.00846852
        2870     1.59542       2.168  0.00846792
        2871     1.35931     2.16772  0.00846966
        2872     1.67434     2.16754  0.00846845
        2873     2.11065     2.16752  0.00846553
        2874     1.84231     2.16741  0.00846334
        2875     2.41499      2.1675  0.00846083
        2876     2.15998     2.16749  0.00845789
        2877     1.97071     2.16743  0.00845523
        2878     2.01895     2.16737  0.00845245
        2879     1.81149     2.16725  0.00845041
        2880      2.0666     2.16722  0.00844755
        2881     2.10015     2.16719  0.00844465
        2882     2.75007      2.1674  0.00844414
        2883     2.55912     2.16753  0.00844231
        2884     2.54696     2.16766  0.00844041
        2885      2.6589     2.16783   0.0084392
        2886     2.74462     2.16803  0.00843864
        2887     2.41465     2.16812  0.00843615
        2888      2.4767     2.16822   0.0084339
        2889     2.99665     2.16851  0.00843586
        2890     2.81626     2.16874  0.00843592
        2891      2.7425     2.16893  0.00843533
        2892     2.58722     2.16908  0.00843366
        2893     2.56374     2.16922  0.00843184
        2894     2.36416     2.16928   0.0084292
        2895     2.71612     2.16947   0.0084284
        2896     2.53059      2.1696  0.00842642
        2897     2.88979     2.16984  0.00842717
        2898     3.17998     2.17019  0.00843147
        2899     2.75074     2.17039  0.00843094
        2900     2.63698     2.17055  0.00842957
        2901     2.48693     2.17066  0.00842737
        2902     2.02982     2.17062   0.0084246
        2903     1.64601     2.17043  0.00842364
        2904     1.62814     2.17025  0.00842281
        2905     1.70553     2.17009  0.00842143
        2906     1.48173     2.16985  0.00842186
        2907     1.52009     2.16963  0.00842193
        2908     1.40015     2.16936  0.00842319
        2909     1.62444     2.16918  0.00842238
        2910     1.36611      2.1689    0.008424
        2911     1.59422      2.1687  0.00842342
        2912     1.54009     2.16849  0.00842329
        2913     1.45368     2.16824  0.00842398
        2914     1.65037     2.16806  0.00842296
        2915      1.7385     2.16792  0.00842136
        2916     2.12116      2.1679  0.00841849
        2917     2.14313     2.16789   0.0084156
        2918     2.45863     2.16799  0.00841331
        2919     2.03699     2.16795  0.00841055
        2920      1.8359     2.16783  0.00840844
        2921     1.66618     2.16766  0.00840731
        2922     1.66771     2.16749  0.00840618
        2923     2.26314     2.16752  0.00840336
        2924     2.34062     2.16758   0.0084007
        2925     2.61103     2.16773  0.00839919
        2926     2.61201     2.16788   0.0083977
        2927      2.5037       2.168  0.00839561
        2928     2.62415     2.16816  0.00839419
        2929     2.37868     2.16823  0.00839163
        2930       2.384      2.1683  0.00838909
        2931     2.27777     2.16834  0.00838631
        2932     1.97001     2.16827  0.00838372
        2933     1.89628     2.16818  0.00838138
        2934     2.12269     2.16816  0.00837853
        2935     2.10086     2.16814  0.00837571
        2936     2.31411     2.16819  0.00837301
        2937     2.30769     2.16824  0.00837029
        2938     2.69324     2.16842  0.00836935
        2939     2.95916     2.16868  0.00837082
        2940     2.40992     2.16877  0.00836838
        2941     2.31523     2.16882  0.00836568
        2942     2.41404      2.1689  0.00836325
        2943     2.54756     2.16903   0.0083614
        2944     2.79075     2.16924  0.00836123
        2945     2.50512     2.16935  0.00835917
        2946     2.32854     2.16941   0.0083565
        2947     2.57818     2.16955  0.00835482
        2948     2.59804     2.16969  0.00835325
        2949     2.54401     2.16982  0.00835138
        2950     2.55715     2.16995  0.00834958
        2951     2.46464     2.17005  0.00834735
        2952     1.97818     2.16998  0.00834477
        2953     2.12465     2.16997  0.00834196
        2954     2.54987      2.1701  0.00834013
        2955     2.82782     2.17032  0.00834028
        2956     2.87672     2.17056  0.00834088
        2957     2.53959     2.17068  0.00833899
        2958     2.64642     2.17084  0.00833772
        2959     2.53149     2.17097   0.0083358
        2960     1.99692     2.17091  0.00833319
        2961     2.24541     2.17093  0.00833041
        2962     1.62509     2.17075  0.00832964
        2963     1.99648     2.17069  0.00832703
        2964     1.93494     2.17061   0.0083246
        2965     1.79778     2.17048  0.00832275
        2966     1.87558     2.17039  0.00832053
        2967     2.08004     2.17035  0.00831779
        2968     1.96333     2.17029  0.00831528
        2969     1.75826     2.17015  0.00831363
        2970     1.89348     2.17005  0.00831136
        2971     2.14115     2.17004  0.00830856
        2972     1.83367     2.16993  0.00830654
        2973     2.26762     2.16996  0.00830381
        2974     2.64207     2.17012  0.00830253
        2975      2.3321     2.17018  0.00829992
        2976     2.91372     2.17043  0.00830089
        2977     2.89952     2.17067  0.00830172
        2978     2.71907     2.17086  0.00830097
        2979     2.57416     2.17099  0.00829929
        2980     2.23845     2.17101  0.00829653
        2981     1.95066     2.17094  0.00829408
        2982      1.7908     2.17081  0.00829228
        2983      2.1192     2.17079  0.00828952
        2984     2.51382     2.17091  0.00828754
        2985     2.71242     2.17109  0.00828675
        2986     2.67137     2.17126  0.00828566
        2987     2.71155     2.17144  0.00828486
        2988     2.69872     2.17162  0.00828397
        2989     2.75993     2.17181  0.00828354
        2990     2.97107     2.17208  0.00828508
        2991     3.26994     2.17245  0.00829043
        2992     3.03963     2.17274  0.00829273
        2993     2.76752     2.17294  0.00829234
        2994     2.97959     2.17321  0.00829394
        2995     2.97428     2.17347  0.00829549
        2996     3.47515     2.17391  0.00830409
        2997     2.99694     2.17418  0.00830586
        2998     3.01243     2.17446  0.00830779
        2999     3.13127     2.17478  0.00831115
        3000     3.29303     2.17515  0.00831673
        3001     3.53634     2.17561  0.00832632
        3002     3.58845     2.17608  0.00833683
        3003     3.48531     2.17651  0.00834545
        3004     3.35843     2.17691  0.00835194
        3005      3.3114     2.17728  0.00835769
        3006     2.89332     2.17752   0.0083583
        3007     2.92267     2.17777   0.0083592
        3008     3.07586     2.17807  0.00836175
        3009     3.38033     2.17847  0.00836851
        3010     3.28378     2.17884  0.00837378
        3011     3.01779     2.17911  0.00837564
        3012     2.84222     2.17933  0.00837575
        3013     3.17062     2.17966  0.00837943
        3014     3.17201     2.17999  0.00838311
        3015     3.35594     2.18038   0.0083894
        3016     3.14451      2.1807  0.00839271
        3017     3.13837     2.18102  0.00839593
        3018     3.13954     2.18134  0.00839915
        3019     2.76891     2.18153  0.00839862
        3020     2.50641     2.18164  0.00839653
        3021      2.2685     2.18167   0.0083938
        3022     2.30148     2.18171  0.00839112
        3023     2.20738     2.18172  0.00838834
        3024     2.15379     2.18171  0.00838558
        3025     2.44473     2.18179  0.00838325
        3026     2.22275     2.18181  0.00838049
        3027     2.20901     2.18182  0.00837773
        3028     2.03608     2.18177   0.0083751
        3029     2.31969     2.18181  0.00837246
        3030      2.2215     2.18183  0.00836971
        3031     2.43305     2.18191  0.00836736
        3032     2.55815     2.18203  0.00836552
        3033     2.79427     2.18224  0.00836519
        3034     2.59392     2.18237  0.00836354
        3035     2.22789     2.18239   0.0083608
        3036     2.34047     2.18244   0.0083582
        3037     2.24857     2.18246  0.00835548
        3038     2.20501     2.18247  0.00835273
        3039     2.74652     2.18265  0.00835205
        3040     2.47283     2.18275  0.00834984
        3041     2.40666     2.18282  0.00834742
        3042     2.13154     2.18281   0.0083447
        3043     2.30542     2.18285  0.00834205
        3044     2.04526      2.1828  0.00833943
        3045     1.95853     2.18273  0.00833702
        3046     2.55787     2.18285  0.00833519
        3047     2.49536     2.18295  0.00833309
        3048     2.65642     2.18311   0.0083318
        3049     2.74986     2.18329  0.00833114
        3050     2.75926     2.18348  0.00833055
        3051     2.63204     2.18363  0.00832912
        3052     2.32932     2.18368  0.00832652
        3053     2.50783     2.18378  0.00832447
        3054     2.46197     2.18387  0.00832225
        3055      2.7348     2.18406  0.00832148
        3056     2.46386     2.18415  0.00831926
        3057     2.67738     2.18431   0.0083181
        3058     2.72205     2.18448  0.00831724
        3059      3.8483     2.18503  0.00833229
        3060     3.23474     2.18537  0.00833662
        3061      3.2757     2.18573   0.0083415
        3062     3.29053     2.18609  0.00834658
        3063     2.86553     2.18631   0.0083468
        3064     2.90113     2.18654  0.00834734
        3065      3.3476     2.18692   0.0083532
        3066     3.18578     2.18725  0.00835683
        3067     3.21467     2.18758  0.00836082
        3068     3.36984     2.18797  0.00836697
        3069     2.65457     2.18812  0.00836562
        3070     2.10703     2.18809  0.00836294
        3071     1.84685     2.18798  0.00836095
        3072     2.20332     2.18799  0.00835823
        3073     2.05478     2.18794  0.00835563
        3074     1.87528     2.18784  0.00835353
        3075      2.0487      2.1878  0.00835093
        3076     1.76312     2.18766  0.00834936
        3077     1.65686     2.18749  0.00834843
        3078     1.86448     2.18738  0.00834638
        3079     2.17792     2.18738  0.00834367
        3080     2.08543     2.18735  0.00834102
        3081     2.29182     2.18738  0.00833838
        3082     1.43882     2.18714  0.00833921
        3083     1.61763     2.18695  0.00833856
        3084     2.54017     2.18707  0.00833664
        3085     2.24316     2.18708  0.00833396
        3086     2.08857     2.18705  0.00833132
        3087     2.22144     2.18706  0.00832863
        3088     2.50833     2.18717  0.00832658
        3089     2.49389     2.18727  0.00832447
        3090     2.20287     2.18727  0.00832178
        3091     2.39308     2.18734  0.00831936
        3092     2.51185     2.18744  0.00831733
        3093     2.47652     2.18754  0.00831516
        3094     2.53613     2.18765  0.00831324
        3095      2.2534     2.18767  0.00831058
        3096     1.76128     2.18753  0.00830904
        3097     1.79123     2.18741  0.00830734
        3098     1.88878     2.18731  0.00830522
        3099     1.66287     2.18714  0.00830426
        3100     2.01134     2.18708  0.00830178
        3101     1.81275     2.18696  0.00829998
        3102     1.73031     2.18682  0.00829861
        3103     1.98159     2.18675   0.0082962
        3104     1.94066     2.18667   0.0082939
        3105     1.62465     2.18649  0.00829321
        3106     1.84453     2.18638  0.00829127
        3107     2.18017     2.18638   0.0082886
        3108     3.38558     2.18676  0.00829491
        3109     3.25921     2.18711  0.00829941
        3110     3.14319     2.18741  0.00830243
        3111     2.82987     2.18762  0.00830233
        3112     2.91694     2.18786  0.00830297
        3113     2.69819     2.18802  0.00830192
        3114     3.37561      2.1884  0.00830801
        3115     3.27283     2.18875  0.00831263
        3116     3.06361     2.18903  0.00831471
        3117     3.14242     2.18934  0.00831766
        3118     2.72433     2.18951  0.00831676
        3119     2.83314     2.18971  0.00831666
        3120     3.07017        2.19  0.00831878
        3121     3.42297     2.19039  0.00832549
        3122     3.31412     2.19075   0.0083306
        3123     3.09554     2.19104  0.00833297
        3124      2.8373     2.19125  0.00833287
        3125     2.60772     2.19138  0.00833127
        3126     2.60589     2.19151  0.00832966
        3127     2.91039     2.19174  0.00833016
        3128     2.94694     2.19198    0.008331
        3129     2.98495     2.19224  0.00833219
        3130     2.53849     2.19235  0.00833026
        3131     2.28519     2.19238  0.00832765
        3132     2.52457     2.19248  0.00832567
        3133     2.49014     2.19258  0.00832356
        3134     2.11848     2.19256  0.00832093
        3135     1.77305     2.19242  0.00831935
        3136     1.64547     2.19225  0.00831853
        3137      1.9856     2.19218  0.00831614
        3138     1.27301     2.19189  0.00831865
        3139     1.37275     2.19163  0.00832009
        3140     2.10371      2.1916  0.00831749
        3141     2.38687     2.19166  0.00831507
        3142     2.29058     2.19169  0.00831248
        3143     2.59939     2.19182  0.00831085
        3144     2.70664     2.19199  0.00830982
        3145     2.51055     2.19209  0.00830779
        3146     2.59787     2.19222  0.00830616
        3147     2.68516     2.19237  0.00830499
        3148     2.46988     2.19246  0.00830282
        3149     2.50237     2.19256  0.00830077
        3150     2.76275     2.19274  0.00830011
        3151     3.22146     2.19307  0.00830389
        3152     3.06467     2.19334  0.00830586
        3153     2.80213     2.19354  0.00830547
        3154     3.12077     2.19383  0.00830804
        3155      3.1997     2.19415  0.00831152
        3156     2.91898     2.19438  0.00831206
        3157     2.86191     2.19459  0.00831211
        3158     3.17196      2.1949  0.00831524
        3159     2.86279     2.19511   0.0083153
        3160     2.67928     2.19527  0.00831408
        3161     3.10221     2.19555   0.0083164
        3162     2.34027      2.1956  0.00831389
        3163     2.18025     2.19559  0.00831126
        3164     2.05918     2.19555  0.00830875
        3165     2.17727     2.19554  0.00830613
        3166      2.2035     2.19555   0.0083035
        3167     2.24431     2.19556   0.0083009
        3168     2.24993     2.19558  0.00829829
        3169     2.19998     2.19558  0.00829567
        3170     1.84247     2.19547  0.00829381
        3171     1.85607     2.19536  0.00829188
        3172     1.57505     2.19517  0.00829157
        3173     1.61825     2.19499  0.00829095
        3174     1.83816     2.19487   0.0082891
        3175     1.83535     2.19476  0.00828727
        3176     1.97916     2.19469  0.00828493
        3177     2.21528      2.1947  0.00828233
        3178     2.20426      2.1947  0.00827972
        3179      2.0601     2.19466  0.00827723
        3180     2.10422     2.19463  0.00827467
        3181     2.29555     2.19466  0.00827213
        3182     2.65361     2.19481  0.00827079
        3183     2.80145       2.195  0.00827039
        3184     2.64009     2.19514  0.00826897
        3185     2.34411     2.19518  0.00826651
        3186     2.25485      2.1952  0.00826393
        3187     2.07924     2.19517  0.00826142
        3188     2.35135     2.19521  0.00825897
        3189     2.46532      2.1953  0.00825682
        3190     2.45443     2.19538  0.00825463
        3191     2.09538     2.19535   0.0082521
        3192     2.20933     2.19535  0.00824952
        3193     2.49702     2.19545  0.00824748
        3194     2.93808     2.19568  0.00824817
        3195     2.55274     2.19579  0.00824635
        3196     2.56459     2.19591  0.00824457
        3197      2.8626     2.19612  0.00824463
        3198     2.38358     2.19618  0.00824226
        3199      2.1656     2.19617  0.00823969
        3200     2.59415     2.19629  0.00823805
        3201     2.34923     2.19634  0.00823562
        3202     2.36886     2.19639  0.00823322
        3203     2.59897     2.19652  0.00823161
        3204     2.66122     2.19666  0.00823032
        3205     2.83646     2.19686  0.00823017
        3206     2.68845     2.19702  0.00822903
        3207     2.76345     2.19719  0.00822836
        3208     2.40851     2.19726  0.00822606
        3209     3.07155     2.19753  0.00822801
        3210      2.9893     2.19778  0.00822914
        3211     2.99919     2.19803  0.00823036
        3212     2.82589     2.19822  0.00823012
        3213      2.5661     2.19834  0.00822836
        3214     2.43988     2.19841  0.00822614
        3215     2.56222     2.19852  0.00822436
        3216     2.39054     2.19858  0.00822202
        3217     2.72108     2.19875  0.00822107
        3218     2.66963     2.19889  0.00821982
        3219      2.8343     2.19909  0.00821963
        3220     2.41465     2.19916  0.00821735
        3221      2.5484     2.19927  0.00821552
        3222     2.32254      2.1993  0.00821306
        3223     2.57349     2.19942  0.00821133
        3224     2.43858     2.19949  0.00820912
        3225     2.51809     2.19959  0.00820716
        3226     2.48018     2.19968  0.00820508
        3227     2.69165     2.19983  0.00820395
        3228     2.67926     2.19998  0.00820276
        3229     2.63686     2.20012  0.00820133
        3230       2.516     2.20021  0.00819938
        3231     2.20024     2.20021  0.00819684
        3232     2.61452     2.20034  0.00819531
        3233     2.57261     2.20046  0.00819358
        3234     2.82516     2.20065  0.00819332
        3235     2.82305     2.20084  0.00819305
        3236     3.18784     2.20115  0.00819619
        3237     2.85845     2.20135  0.00819617
        3238     2.92116     2.20157  0.00819666
        3239     3.05809     2.20184  0.00819839
        3240     3.15025     2.20213  0.00820109
        3241     2.84748     2.20233  0.00820097
        3242     2.76755      2.2025   0.0082003
        3243     3.06126     2.20277  0.00820204
        3244     3.06644     2.20304  0.00820383
        3245     2.69816     2.20319  0.00820272
        3246     2.68314     2.20334  0.00820153
        3247     2.86013     2.20354   0.0082015
        3248     2.65223     2.20368  0.00820013
        3249     2.68413     2.20382  0.00819894
