#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        2467      1.2901     1.30239  0.00796989
        2468     1.29609     1.30238  0.00796666
        2469      1.3018     1.30238  0.00796343
        2470     1.30787     1.30239  0.00796021
        2471     1.31495     1.30239  0.00795699
        2472     1.32154      1.3024  0.00795377
        2473     1.32973     1.30241  0.00795057
        2474      1.3385     1.30242  0.00794737
        2475     1.34729     1.30244  0.00794417
        2476     1.35629     1.30246    0.007941
        2477      1.3652     1.30249  0.00793783
        2478     1.37397     1.30252  0.00793468
        2479     1.38326     1.30255  0.00793155
        2480     1.39232     1.30259  0.00792843
        2481     1.40108     1.30263  0.00792533
        2482        1.41     1.30267  0.00792226
        2483     1.41783     1.30272   0.0079192
        2484     1.42694     1.30277  0.00791617
        2485     1.43441     1.30282  0.00791317
        2486     1.44334     1.30288  0.00791018
        2487     1.45152     1.30294  0.00790723
        2488     1.45943       1.303   0.0079043
        2489     1.46654     1.30306   0.0079014
        2490     1.47452     1.30313  0.00789853
        2491     1.48213      1.3032  0.00789568
        2492     1.48816     1.30328  0.00789286
        2493      1.4945     1.30336  0.00789007
        2494     1.49969     1.30343   0.0078873
        2495     1.50467     1.30351  0.00788455
        2496     1.50896      1.3036  0.00788182
        2497     1.51324     1.30368  0.00787911
        2498     1.51775     1.30377  0.00787642
        2499     1.52079     1.30385  0.00787375
        2500     1.52356     1.30394  0.00787109
        2501     1.52628     1.30403  0.00786845
        2502     1.52776     1.30412  0.00786581
        2503     1.52894     1.30421  0.00786318
        2504     1.52885      1.3043  0.00786055
        2505     1.52822     1.30439  0.00785792
        2506     1.52824     1.30448  0.00785529
        2507     1.52674     1.30457  0.00785266
        2508     1.52516     1.30465  0.00785002
        2509     1.52325     1.30474  0.00784738
        2510     1.52003     1.30483  0.00784472
        2511     1.51693     1.30491  0.00784205
        2512     1.51298     1.30499  0.00783936
        2513     1.50817     1.30508  0.00783666
        2514     1.50319     1.30515  0.00783394
        2515     1.49708     1.30523   0.0078312
        2516     1.49029      1.3053  0.00782843
        2517     1.48282     1.30537  0.00782564
        2518     1.47538     1.30544  0.00782282
        2519     1.46701     1.30551  0.00781998
        2520     1.45748     1.30557  0.00781711
        2521     1.44751     1.30562  0.00781421
        2522     1.43688     1.30568  0.00781128
        2523     1.42585     1.30572  0.00780833
        2524     1.41374     1.30577  0.00780536
        2525     1.40156      1.3058  0.00780236
        2526     1.38862     1.30584  0.00779934
        2527     1.37546     1.30586   0.0077963
        2528     1.36144     1.30589  0.00779325
        2529     1.34757      1.3059  0.00779018
        2530     1.33249     1.30591  0.00778711
        2531      1.3182     1.30592  0.00778404
        2532     1.30308     1.30592  0.00778096
        2533     1.28867     1.30591  0.00777789
        2534     1.27309      1.3059  0.00777483
        2535      1.2586     1.30588  0.00777179
        2536     1.24382     1.30585  0.00776876
        2537     1.22928     1.30582  0.00776576
        2538     1.21528     1.30579  0.00776278
        2539     1.20186     1.30575  0.00775983
        2540      1.1881      1.3057  0.00775692
        2541     1.17571     1.30565  0.00775403
        2542     1.16301     1.30559  0.00775119
        2543     1.15147     1.30553  0.00774837
        2544     1.14014     1.30547   0.0077456
        2545     1.12852      1.3054  0.00774287
        2546     1.11783     1.30532  0.00774018
        2547     1.10733     1.30525  0.00773753
        2548     1.09678     1.30516  0.00773493
        2549     1.08713     1.30508  0.00773236
        2550     1.07717     1.30499  0.00772985
        2551     1.06883      1.3049  0.00772737
        2552     1.06065      1.3048  0.00772494
        2553     1.05288      1.3047  0.00772254
        2554     1.04528      1.3046  0.00772019
        2555     1.03906      1.3045  0.00771786
        2556     1.03325     1.30439  0.00771557
        2557     1.02761     1.30428  0.00771332
        2558     1.02169     1.30417  0.00771109
        2559     1.01522     1.30406  0.00770891
        2560     1.01063     1.30395  0.00770675
        2561     1.00623     1.30383  0.00770461
        2562     1.00225     1.30371  0.00770251
        2563    0.998452     1.30359  0.00770042
        2564    0.995543     1.30347  0.00769835
        2565     0.99182     1.30335  0.00769631
        2566    0.989913     1.30323  0.00769428
        2567    0.987395     1.30311  0.00769227
        2568    0.985207     1.30298  0.00769027
        2569    0.983561     1.30286  0.00768828
        2570    0.982671     1.30273   0.0076863
        2571    0.981303     1.30261  0.00768433
        2572    0.979909     1.30248  0.00768236
        2573     0.97991     1.30236   0.0076804
        2574    0.979592     1.30223  0.00767844
        2575    0.979655     1.30211  0.00767648
        2576    0.979597     1.30198  0.00767452
        2577    0.979647     1.30186  0.00767256
        2578    0.980035     1.30173   0.0076706
        2579     0.97955     1.30161  0.00766864
        2580    0.979395     1.30148  0.00766669
        2581    0.979578     1.30136  0.00766473
        2582    0.980588     1.30123  0.00766277
        2583    0.980997     1.30111  0.00766081
        2584     0.98179     1.30098  0.00765884
        2585    0.982022     1.30086  0.00765687
        2586    0.982919     1.30074   0.0076549
        2587    0.984026     1.30062  0.00765292
        2588    0.984884     1.30049  0.00765093
        2589    0.987436     1.30037  0.00764893
        2590    0.988807     1.30025  0.00764692
        2591    0.991653     1.30013   0.0076449
        2592    0.994291     1.30002  0.00764286
        2593    0.996225      1.2999  0.00764081
        2594    0.999121     1.29978  0.00763875
        2595     1.00271     1.29967  0.00763666
        2596     1.00622     1.29955  0.00763455
        2597     1.00984     1.29944  0.00763243
        2598     1.01303     1.29933  0.00763029
        2599      1.0162     1.29922  0.00762813
        2600     1.01952     1.29912  0.00762595
        2601     1.02244     1.29901  0.00762376
        2602     1.02586     1.29891  0.00762156
        2603     1.02875      1.2988  0.00761934
        2604     1.03132      1.2987   0.0076171
        2605      1.0333      1.2986  0.00761486
        2606     1.03494      1.2985  0.00761261
        2607     1.03601     1.29839  0.00761035
        2608      1.0368     1.29829   0.0076081
        2609     1.03763     1.29819  0.00760584
        2610      1.0386      1.2981  0.00760357
        2611      1.0408       1.298   0.0076013
        2612     1.04219      1.2979  0.00759902
        2613     1.04368      1.2978  0.00759674
        2614     1.04566     1.29771  0.00759444
        2615     1.04856     1.29761  0.00759214
        2616     1.05161     1.29752  0.00758982
        2617     1.05714     1.29742  0.00758747
        2618     1.06292     1.29733   0.0075851
        2619      1.0708     1.29725   0.0075827
        2620     1.08043     1.29717  0.00758026
        2621     1.09049     1.29709  0.00757777
        2622     1.10276     1.29701  0.00757525
        2623     1.11611     1.29694  0.00757267
        2624     1.13181     1.29688  0.00757005
        2625     1.14867     1.29682  0.00756737
        2626     1.16862     1.29677  0.00756465
        2627      1.1909     1.29673  0.00756188
        2628      1.2133      1.2967  0.00755907
        2629     1.23767     1.29668  0.00755623
        2630     1.26393     1.29667  0.00755336
        2631     1.29221     1.29667  0.00755049
        2632     1.32141     1.29668  0.00754763
        2633     1.35164      1.2967  0.00754479
        2634     1.38322     1.29673    0.007542
        2635     1.41622     1.29677  0.00753927
        2636     1.44976     1.29683  0.00753664
        2637     1.48415      1.2969  0.00753411
        2638     1.51874     1.29699  0.00753173
        2639      1.5536     1.29709   0.0075295
        2640     1.58783      1.2972  0.00752745
        2641     1.62297     1.29732  0.00752561
        2642     1.65765     1.29745    0.007524
        2643     1.69197      1.2976  0.00752263
        2644     1.72555     1.29777  0.00752153
        2645     1.75899     1.29794  0.00752071
        2646     1.79095     1.29813  0.00752017
        2647     1.82326     1.29833  0.00751995
        2648     1.85436     1.29854  0.00752004
        2649     1.88319     1.29876  0.00752044
        2650     1.91134     1.29899  0.00752115
        2651     1.93848     1.29923  0.00752218
        2652     1.96404     1.29948  0.00752352
        2653     1.98721     1.29974  0.00752515
        2654     2.01008     1.30001  0.00752707
        2655     2.03064     1.30028  0.00752927
        2656     2.05026     1.30056  0.00753173
        2657     2.06839     1.30085  0.00753443
        2658     2.08374     1.30115  0.00753735
        2659      2.0977     1.30145  0.00754047
        2660     2.10998     1.30175  0.00754376
        2661     2.12004     1.30206  0.00754719
        2662     2.12881     1.30237  0.00755074
        2663     2.13529     1.30268  0.00755438
        2664     2.13946       1.303  0.00755807
        2665     2.14133     1.30331  0.00756178
        2666     2.14089     1.30362  0.00756547
        2667     2.13817     1.30394   0.0075691
        2668     2.13416     1.30425  0.00757266
        2669     2.12818     1.30456  0.00757611
        2670     2.11982     1.30486  0.00757942
        2671     2.10937     1.30516  0.00758257
        2672     2.09812     1.30546  0.00758553
        2673     2.08591     1.30575  0.00758831
        2674     2.07069     1.30604  0.00759087
        2675     2.05422     1.30632  0.00759318
        2676     2.03614     1.30659  0.00759524
        2677     2.01728     1.30686  0.00759704
        2678      1.9968     1.30711  0.00759857
        2679     1.97602     1.30736  0.00759983
        2680     1.95407      1.3076  0.00760083
        2681     1.93134     1.30784  0.00760155
        2682     1.90864     1.30806  0.00760202
        2683     1.88536     1.30828  0.00760223
        2684     1.86066     1.30848  0.00760218
        2685     1.83656     1.30868   0.0076019
        2686     1.81173     1.30887  0.00760137
        2687     1.78649     1.30904  0.00760062
        2688      1.7612     1.30921  0.00759965
        2689     1.73545     1.30937  0.00759848
        2690     1.70981     1.30952  0.00759711
        2691     1.68437     1.30966  0.00759557
        2692     1.65967     1.30979  0.00759386
        2693     1.63606     1.30991  0.00759201
        2694     1.61287     1.31002  0.00759002
        2695     1.58921     1.31013  0.00758791
        2696     1.56661     1.31022  0.00758569
        2697     1.54392     1.31031  0.00758338
        2698     1.52217     1.31039  0.00758097
        2699     1.50093     1.31046  0.00757849
        2700     1.48052     1.31052  0.00757595
        2701     1.46171     1.31058  0.00757335
        2702     1.44408     1.31063  0.00757071
        2703      1.4272     1.31067  0.00756803
        2704     1.41039     1.31071  0.00756532
        2705     1.39539     1.31074  0.00756259
        2706     1.38106     1.31076  0.00755984
        2707     1.36766     1.31078  0.00755707
        2708     1.35646      1.3108   0.0075543
        2709     1.34676     1.31081  0.00755152
        2710     1.33789     1.31082  0.00754874
        2711      1.3313     1.31083  0.00754596
        2712     1.32512     1.31084  0.00754318
        2713     1.32079     1.31084   0.0075404
        2714     1.31714     1.31084  0.00753763
        2715     1.31465     1.31084  0.00753485
        2716     1.31428     1.31085  0.00753208
        2717     1.31507     1.31085   0.0075293
        2718     1.31748     1.31085  0.00752653
        2719     1.32101     1.31085  0.00752377
        2720     1.32633     1.31086    0.007521
        2721     1.33316     1.31087  0.00751824
        2722     1.34097     1.31088  0.00751549
        2723     1.34992     1.31089  0.00751274
        2724     1.35947     1.31091  0.00751001
        2725     1.36929     1.31093  0.00750728
        2726     1.38097     1.31096  0.00750457
        2727     1.39369     1.31099  0.00750188
        2728     1.40687     1.31102  0.00749921
        2729     1.42014     1.31106  0.00749657
        2730     1.43387     1.31111  0.00749396
        2731     1.44771     1.31116  0.00749138
        2732     1.46249     1.31121  0.00748885
        2733     1.47736     1.31127  0.00748635
        2734     1.49174     1.31134  0.00748391
        2735     1.50717     1.31141  0.00748151
        2736     1.52162     1.31149  0.00747917
        2737     1.53497     1.31157  0.00747688
        2738     1.54904     1.31166  0.00747466
        2739     1.56228     1.31175  0.00747249
        2740      1.5746     1.31184  0.00747038
        2741     1.58517     1.31194  0.00746832
        2742      1.5956     1.31205  0.00746631
        2743     1.60486     1.31215  0.00746435
        2744     1.61312     1.31226  0.00746244
        2745      1.6203     1.31238  0.00746056
        2746     1.62589     1.31249  0.00745872
        2747      1.6313     1.31261  0.00745691
        2748     1.63575     1.31272  0.00745512
        2749       1.639     1.31284  0.00745335
        2750     1.64055     1.31296  0.00745159
        2751     1.64015     1.31308  0.00744983
        2752     1.63972      1.3132  0.00744807
        2753     1.63784     1.31332   0.0074463
        2754     1.63453     1.31343  0.00744451
        2755     1.63029     1.31355   0.0074427
        2756     1.62491     1.31366  0.00744085
        2757     1.61819     1.31377  0.00743897
        2758     1.61042     1.31388  0.00743705
        2759     1.60116     1.31398  0.00743509
        2760     1.59192     1.31408  0.00743308
        2761     1.58156     1.31418  0.00743102
        2762     1.56965     1.31427   0.0074289
        2763     1.55698     1.31436  0.00742673
        2764     1.54435     1.31445  0.00742451
        2765     1.53062     1.31452  0.00742224
        2766     1.51611      1.3146  0.00741991
        2767     1.50186     1.31466  0.00741754
        2768     1.48721     1.31473  0.00741512
        2769     1.47153     1.31478  0.00741266
        2770     1.45635     1.31483  0.00741016
        2771     1.44102     1.31488  0.00740762
        2772      1.4249     1.31492  0.00740506
        2773     1.40927     1.31495  0.00740247
        2774     1.39349     1.31498  0.00739985
        2775     1.37788       1.315  0.00739722
        2776     1.36276     1.31502  0.00739458
        2777      1.3482     1.31503  0.00739192
        2778      1.3338     1.31504  0.00738926
        2779     1.31986     1.31504  0.00738661
        2780     1.30644     1.31504  0.00738395
        2781     1.29434     1.31503   0.0073813
        2782     1.28312     1.31502  0.00737865
        2783     1.27259       1.315  0.00737602
        2784     1.26112     1.31499  0.00737339
        2785     1.25042     1.31496  0.00737078
        2786      1.2415     1.31494  0.00736818
        2787     1.23316     1.31491   0.0073656
        2788     1.22568     1.31487  0.00736303
        2789     1.21905     1.31484  0.00736047
        2790     1.21306      1.3148  0.00735792
        2791     1.20793     1.31477  0.00735538
        2792     1.20318     1.31473  0.00735286
        2793     1.20048     1.31468  0.00735034
        2794     1.19957     1.31464  0.00734782
        2795     1.19826      1.3146  0.00734531
        2796     1.19819     1.31456   0.0073428
        2797      1.1979     1.31452   0.0073403
        2798     1.19879     1.31448  0.00733779
        2799     1.19986     1.31444  0.00733528
        2800     1.20081      1.3144  0.00733277
        2801     1.20354     1.31436  0.00733026
        2802     1.20678     1.31432  0.00732775
        2803     1.21049     1.31428  0.00732523
        2804      1.2146     1.31424   0.0073227
        2805     1.21907     1.31421  0.00732017
        2806     1.22408     1.31418  0.00731763
        2807     1.22932     1.31415  0.00731509
        2808     1.23427     1.31412  0.00731254
        2809     1.23837     1.31409  0.00730998
        2810     1.24349     1.31407  0.00730742
        2811     1.24814     1.31404  0.00730486
        2812      1.2532     1.31402   0.0073023
        2813     1.25765       1.314  0.00729973
        2814     1.26239     1.31398  0.00729716
        2815     1.26712     1.31397  0.00729458
        2816     1.27082     1.31395  0.00729201
        2817     1.27439     1.31394  0.00728943
        2818     1.27751     1.31393  0.00728686
        2819     1.28112     1.31391  0.00728428
        2820     1.28345      1.3139  0.00728171
        2821     1.28543     1.31389  0.00727913
        2822     1.28628     1.31388  0.00727656
        2823     1.28691     1.31387  0.00727399
        2824     1.28657     1.31386  0.00727142
        2825     1.28544     1.31385  0.00726885
        2826     1.28351     1.31384  0.00726629
        2827     1.28123     1.31383  0.00726373
        2828     1.27737     1.31382  0.00726117
        2829     1.27264      1.3138  0.00725862
        2830       1.268     1.31379  0.00725607
        2831     1.26177     1.31377  0.00725353
        2832     1.25468     1.31375    0.007251
        2833     1.24628     1.31373  0.00724848
        2834     1.23732      1.3137  0.00724597
        2835     1.22735     1.31367  0.00724348
        2836      1.2174     1.31363  0.00724101
        2837     1.20656      1.3136  0.00723855
        2838     1.19514     1.31355  0.00723612
        2839     1.18348     1.31351  0.00723372
        2840      1.1707     1.31346  0.00723135
        2841     1.15834      1.3134  0.00722901
        2842     1.14555     1.31334   0.0072267
        2843     1.13268     1.31328  0.00722444
        2844      1.1201     1.31321  0.00722222
        2845     1.10719     1.31314  0.00722005
        2846     1.09482     1.31306  0.00721792
        2847     1.08287     1.31298  0.00721583
        2848     1.07195      1.3129   0.0072138
        2849     1.06098     1.31281  0.00721181
        2850     1.05177     1.31272  0.00720986
        2851     1.04322     1.31262  0.00720795
        2852     1.03595     1.31253  0.00720607
        2853     1.02861     1.31243  0.00720424
        2854     1.02322     1.31233  0.00720242
        2855     1.01891     1.31222  0.00720063
        2856     1.01599     1.31212  0.00719886
        2857     1.01453     1.31202  0.00719709
        2858     1.01481     1.31191  0.00719533
        2859     1.01665     1.31181  0.00719355
        2860     1.01981     1.31171  0.00719176
        2861     1.02505     1.31161  0.00718994
        2862     1.03091     1.31151   0.0071881
        2863     1.03907     1.31141  0.00718622
        2864     1.04855     1.31132   0.0071843
        2865     1.05905     1.31123  0.00718233
        2866     1.07198     1.31115  0.00718031
        2867      1.0858     1.31107  0.00717823
        2868     1.10022       1.311  0.00717611
        2869     1.11731     1.31093  0.00717392
        2870     1.13503     1.31087  0.00717169
        2871     1.15305     1.31081   0.0071694
        2872     1.17317     1.31077  0.00716706
        2873     1.19336     1.31072  0.00716468
        2874     1.21516     1.31069  0.00716227
        2875     1.23628     1.31067  0.00715982
        2876     1.25731     1.31065  0.00715736
        2877     1.27909     1.31064  0.00715488
        2878     1.30221     1.31063  0.00715239
        2879     1.32461     1.31064  0.00714991
        2880     1.34665     1.31065  0.00714744
        2881     1.36822     1.31067  0.00714499
        2882     1.38968      1.3107  0.00714256
        2883      1.4107     1.31073  0.00714017
        2884     1.43094     1.31077  0.00713781
        2885     1.45103     1.31082   0.0071355
        2886     1.47042     1.31088  0.00713325
        2887      1.4888     1.31094  0.00713104
        2888      1.5054     1.31101  0.00712889
        2889     1.52282     1.31108   0.0071268
        2890     1.53861     1.31116  0.00712477
        2891     1.55347     1.31124   0.0071228
        2892     1.56762     1.31133  0.00712089
        2893     1.57961     1.31142  0.00711903
        2894     1.59232     1.31152  0.00711723
        2895     1.60357     1.31162  0.00711549
        2896     1.61363     1.31173  0.00711379
        2897     1.62226     1.31183  0.00711215
        2898     1.62995     1.31194  0.00711054
        2899     1.63743     1.31206  0.00710897
        2900     1.64378     1.31217  0.00710744
        2901     1.64923     1.31229  0.00710594
        2902     1.65406      1.3124  0.00710447
        2903     1.65756     1.31252  0.00710301
        2904     1.66047     1.31264  0.00710158
        2905     1.66256     1.31276  0.00710016
        2906     1.66384     1.31288  0.00709874
        2907     1.66507     1.31301  0.00709733
        2908     1.66361     1.31313  0.00709592
        2909      1.6626     1.31325  0.00709449
        2910     1.66087     1.31337  0.00709306
        2911     1.65821     1.31348  0.00709161
        2912     1.65415      1.3136  0.00709014
        2913     1.65017     1.31372  0.00708865
        2914     1.64652     1.31383  0.00708714
        2915     1.64183     1.31394   0.0070856
        2916     1.63708     1.31405  0.00708404
        2917     1.63113     1.31416  0.00708244
        2918     1.62498     1.31427  0.00708082
        2919     1.61845     1.31437  0.00707916
        2920     1.61137     1.31447  0.00707746
        2921     1.60404     1.31457  0.00707573
        2922     1.59628     1.31467  0.00707397
        2923     1.58888     1.31476  0.00707217
        2924     1.58169     1.31486  0.00707034
        2925     1.57451     1.31494  0.00706848
        2926      1.5667     1.31503  0.00706659
        2927     1.55832     1.31511  0.00706466
        2928     1.55182     1.31519  0.00706271
        2929     1.54461     1.31527  0.00706074
        2930     1.53769     1.31535  0.00705874
        2931     1.53206     1.31542  0.00705671
        2932      1.5258     1.31549  0.00705467
        2933     1.52038     1.31556  0.00705261
        2934     1.51507     1.31563  0.00705054
        2935     1.50965      1.3157  0.00704844
        2936      1.5048     1.31576  0.00704634
        2937     1.50051     1.31583  0.00704422
        2938     1.49699     1.31589  0.00704209
        2939      1.4935     1.31595  0.00703996
        2940     1.49025     1.31601  0.00703781
        2941     1.48671     1.31606  0.00703566
        2942     1.48312     1.31612  0.00703349
        2943     1.47944     1.31618  0.00703132
        2944     1.47663     1.31623  0.00702915
        2945     1.47394     1.31629  0.00702696
        2946     1.47065     1.31634  0.00702477
        2947     1.46822     1.31639  0.00702258
        2948     1.46497     1.31644  0.00702038
        2949     1.46404     1.31649  0.00701818
        2950     1.46306     1.31654  0.00701597
        2951     1.46135     1.31659  0.00701377
        2952     1.45917     1.31664  0.00701156
        2953     1.45875     1.31668  0.00700935
        2954     1.45845     1.31673  0.00700714
        2955     1.45782     1.31678  0.00700493
        2956     1.45764     1.31683  0.00700272
        2957     1.45772     1.31688  0.00700052
        2958     1.45858     1.31692  0.00699831
        2959     1.46028     1.31697  0.00699612
        2960     1.46261     1.31702  0.00699393
        2961      1.4656     1.31707  0.00699174
        2962     1.46857     1.31712  0.00698957
        2963     1.47324     1.31718  0.00698741
        2964     1.47841     1.31723  0.00698526
        2965     1.48362     1.31729  0.00698313
        2966     1.49081     1.31734  0.00698102
        2967     1.49806     1.31741  0.00697894
        2968     1.50659     1.31747  0.00697688
        2969     1.51661     1.31754  0.00697485
        2970     1.52645     1.31761  0.00697286
        2971     1.53705     1.31768   0.0069709
        2972     1.54912     1.31776  0.00696899
        2973     1.56095     1.31784  0.00696713
        2974     1.57397     1.31793  0.00696531
        2975     1.58718     1.31802  0.00696356
        2976     1.60127     1.31811  0.00696187
        2977     1.61549     1.31821  0.00696025
        2978       1.631     1.31832  0.00695871
        2979     1.64681     1.31843  0.00695724
        2980     1.66359     1.31854  0.00695587
        2981     1.68009     1.31866   0.0069546
        2982     1.69773     1.31879  0.00695343
        2983       1.715     1.31892  0.00695236
        2984     1.73284     1.31906  0.00695142
        2985     1.75095     1.31921  0.00695059
        2986     1.76832     1.31936  0.00694989
        2987     1.78685     1.31951  0.00694933
        2988     1.80575     1.31968  0.00694891
        2989     1.82426     1.31985  0.00694863
        2990     1.84354     1.32002  0.00694852
        2991     1.86282      1.3202  0.00694856
        2992     1.88157     1.32039  0.00694877
        2993     1.90045     1.32058  0.00694915
        2994     1.91918     1.32078  0.00694971
        2995      1.9377     1.32099  0.00695044
        2996      1.9557      1.3212  0.00695135
        2997     1.97384     1.32142  0.00695244
        2998     1.99108     1.32164  0.00695371
        2999     2.00782     1.32187  0.00695515
        3000     2.02422     1.32211  0.00695677
        3001     2.03898     1.32234  0.00695855
        3002     2.05415     1.32259   0.0069605
        3003     2.06866     1.32284  0.00696262
        3004     2.08142     1.32309  0.00696488
        3005     2.09256     1.32335  0.00696727
        3006     2.10265      1.3236  0.00696977
        3007     2.11155     1.32387  0.00697238
        3008     2.11913     1.32413  0.00697507
        3009     2.12475      1.3244  0.00697782
        3010     2.12804     1.32466  0.00698061
        3011     2.12957     1.32493  0.00698341
        3012     2.12946      1.3252   0.0069862
        3013     2.12687     1.32546  0.00698894
        3014     2.12218     1.32573  0.00699162
        3015     2.11507     1.32599   0.0069942
        3016     2.10572     1.32625  0.00699666
        3017     2.09337      1.3265  0.00699896
        3018     2.07753     1.32675  0.00700106
        3019      2.0604       1.327  0.00700296
        3020     2.04057     1.32723  0.00700463
        3021     2.01767     1.32746  0.00700604
        3022     1.99299     1.32768  0.00700718
        3023     1.96574     1.32789  0.00700804
        3024     1.93631     1.32809  0.00700861
        3025     1.90588     1.32828  0.00700889
        3026     1.87369     1.32846   0.0070089
        3027     1.84046     1.32863  0.00700862
        3028     1.80645     1.32879  0.00700808
        3029     1.77141     1.32894  0.00700729
        3030     1.73609     1.32907  0.00700627
        3031     1.70099     1.32919  0.00700503
        3032     1.66491     1.32931  0.00700359
        3033     1.62978      1.3294  0.00700199
        3034     1.59535     1.32949  0.00700023
        3035     1.56015     1.32957  0.00699833
        3036     1.52631     1.32963  0.00699633
        3037     1.49401     1.32969  0.00699423
        3038     1.46413     1.32973  0.00699207
        3039     1.43392     1.32977  0.00698985
        3040     1.40593     1.32979   0.0069876
        3041     1.37953     1.32981  0.00698532
        3042      1.3536     1.32981  0.00698303
        3043     1.33134     1.32981  0.00698073
        3044     1.31088     1.32981  0.00697844
        3045     1.29152      1.3298  0.00697616
        3046     1.27353     1.32978   0.0069739
        3047     1.25619     1.32975  0.00697165
        3048     1.24191     1.32972  0.00696942
        3049     1.22947     1.32969  0.00696722
        3050     1.21883     1.32966  0.00696503
        3051     1.21045     1.32962  0.00696285
        3052     1.20258     1.32957   0.0069607
        3053     1.19685     1.32953  0.00695855
        3054     1.19224     1.32949  0.00695642
        3055     1.19036     1.32944  0.00695429
        3056     1.18946      1.3294  0.00695217
        3057     1.18968     1.32935  0.00695004
        3058     1.19168      1.3293  0.00694791
        3059     1.19486     1.32926  0.00694578
        3060     1.19938     1.32922  0.00694364
        3061     1.20442     1.32918  0.00694149
        3062     1.21083     1.32914  0.00693933
        3063     1.21731      1.3291  0.00693716
        3064     1.22521     1.32907  0.00693498
        3065     1.23439     1.32904  0.00693279
        3066     1.24309     1.32901  0.00693058
        3067     1.25287     1.32898  0.00692837
        3068     1.26193     1.32896  0.00692615
        3069     1.27163     1.32894  0.00692391
        3070     1.28136     1.32893  0.00692168
        3071     1.29031     1.32892  0.00691943
        3072      1.2991     1.32891  0.00691719
        3073     1.30739      1.3289  0.00691494
        3074     1.31535     1.32889  0.00691269
        3075     1.32311     1.32889  0.00691044
        3076      1.3306     1.32889   0.0069082
        3077     1.33752      1.3289  0.00690595
        3078     1.34355      1.3289  0.00690371
        3079     1.34911     1.32891  0.00690147
        3080     1.35393     1.32892  0.00689924
        3081     1.35795     1.32892    0.006897
        3082     1.36066     1.32894  0.00689477
        3083      1.3625     1.32895  0.00689255
        3084     1.36443     1.32896  0.00689032
        3085     1.36524     1.32897   0.0068881
        3086     1.36515     1.32898  0.00688587
        3087     1.36394     1.32899  0.00688365
        3088     1.36209       1.329  0.00688143
        3089      1.3596     1.32901  0.00687921
        3090     1.35675     1.32902  0.00687699
        3091      1.3521     1.32903  0.00687477
        3092      1.3469     1.32904  0.00687255
        3093     1.34068     1.32904  0.00687033
        3094     1.33347     1.32904  0.00686811
        3095     1.32652     1.32904  0.00686589
        3096     1.31936     1.32904  0.00686367
        3097     1.31035     1.32903  0.00686146
        3098     1.30119     1.32902  0.00685925
        3099     1.29144     1.32901  0.00685705
        3100     1.28137     1.32899  0.00685485
        3101     1.27052     1.32898  0.00685267
        3102      1.2582     1.32895   0.0068505
        3103     1.24636     1.32893  0.00684834
        3104     1.23286     1.32889   0.0068462
        3105     1.21988     1.32886  0.00684409
        3106     1.20673     1.32882    0.006842
        3107     1.19368     1.32878  0.00683994
        3108     1.17882     1.32873   0.0068379
        3109     1.16435     1.32868  0.00683591
        3110     1.14911     1.32862  0.00683396
        3111     1.13359     1.32856  0.00683205
        3112     1.11857     1.32849  0.00683018
        3113     1.10361     1.32842  0.00682837
        3114     1.08803     1.32834  0.00682662
        3115     1.07237     1.32826  0.00682492
        3116     1.05715     1.32817  0.00682328
        3117     1.04148     1.32808  0.00682171
        3118     1.02566     1.32798  0.00682022
        3119     1.01095     1.32788  0.00681879
        3120     0.99552     1.32777  0.00681743
        3121     0.98087     1.32766  0.00681615
        3122    0.966841     1.32755  0.00681495
        3123    0.952786     1.32743  0.00681382
        3124    0.939025      1.3273  0.00681278
        3125    0.926596     1.32717   0.0068118
        3126    0.914368     1.32704  0.00681091
        3127    0.903378     1.32691  0.00681007
        3128    0.893215     1.32677  0.00680931
        3129    0.883464     1.32662  0.00680861
        3130    0.874425     1.32648  0.00680796
        3131     0.86712     1.32633  0.00680737
        3132    0.861125     1.32619  0.00680682
        3133    0.855289     1.32603   0.0068063
        3134    0.850866     1.32588  0.00680582
        3135    0.847658     1.32573  0.00680536
        3136    0.845225     1.32558  0.00680491
        3137    0.844328     1.32542  0.00680447
        3138    0.846204     1.32527  0.00680402
        3139    0.848476     1.32512  0.00680355
        3140    0.852384     1.32497  0.00680304
        3141    0.856024     1.32482  0.00680252
        3142    0.863279     1.32467  0.00680194
        3143    0.870804     1.32453  0.00680131
        3144    0.879587     1.32439  0.00680061
        3145    0.890608     1.32425  0.00679985
        3146    0.903406     1.32412  0.00679901
        3147    0.917759     1.32399  0.00679807
        3148    0.933201     1.32386  0.00679704
        3149    0.949984     1.32374  0.00679592
        3150    0.969321     1.32363   0.0067947
        3151     0.98929     1.32352  0.00679337
        3152     1.01157     1.32343  0.00679193
        3153      1.0352     1.32333   0.0067904
        3154     1.06064     1.32325  0.00678875
        3155     1.08739     1.32318  0.00678701
        3156     1.11517     1.32311  0.00678518
        3157     1.14492     1.32305  0.00678327
        3158     1.17609     1.32301  0.00678128
        3159     1.20817     1.32297  0.00677923
        3160     1.24106     1.32294  0.00677714
        3161     1.27592     1.32293  0.00677501
        3162     1.31216     1.32293  0.00677287
        3163     1.34994     1.32294  0.00677073
        3164     1.38842     1.32296  0.00676862
        3165     1.42629     1.32299  0.00676656
