#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        2283    -5.62569    -5.46392  0.00159105
        2284    -5.62619    -5.46399  0.00159194
        2285     -5.6263    -5.46406  0.00159283
        2286    -5.62646    -5.46413  0.00159372
        2287    -5.62682     -5.4642  0.00159461
        2288    -5.62617    -5.46427  0.00159548
        2289    -5.62526    -5.46434  0.00159633
        2290    -5.62424    -5.46441  0.00159716
        2291    -5.62266    -5.46448  0.00159796
        2292    -5.62083    -5.46455  0.00159871
        2293    -5.61889    -5.46462  0.00159943
        2294    -5.61701    -5.46468  0.00160012
        2295    -5.61488    -5.46475  0.00160076
        2296    -5.61282    -5.46481  0.00160136
        2297    -5.61025    -5.46488  0.00160191
        2298    -5.60746    -5.46494  0.00160242
        2299    -5.60417      -5.465  0.00160286
        2300    -5.60086    -5.46506  0.00160325
        2301    -5.59738    -5.46512  0.00160359
        2302    -5.59375    -5.46517  0.00160386
        2303       -5.59    -5.46523  0.00160408
        2304    -5.58599    -5.46528  0.00160424
        2305    -5.58311    -5.46533  0.00160436
        2306    -5.57925    -5.46538  0.00160443
        2307     -5.5752    -5.46543  0.00160444
        2308    -5.57052    -5.46547  0.00160439
        2309    -5.56615    -5.46552  0.00160429
        2310    -5.56164    -5.46556  0.00160413
        2311    -5.55762     -5.4656  0.00160393
        2312    -5.55367    -5.46564  0.00160369
        2313    -5.54964    -5.46567  0.00160341
        2314    -5.54615    -5.46571  0.00160309
        2315    -5.54277    -5.46574  0.00160274
        2316     -5.5389    -5.46577  0.00160236
        2317    -5.53592     -5.4658  0.00160196
        2318    -5.53323    -5.46583  0.00160153
        2319    -5.53009    -5.46586  0.00160108
        2320    -5.52681    -5.46589  0.00160061
        2321    -5.52429    -5.46591  0.00160011
        2322    -5.52165    -5.46593  0.00159961
        2323    -5.51949    -5.46596  0.00159908
        2324    -5.51736    -5.46598  0.00159855
        2325    -5.51557      -5.466    0.001598
        2326    -5.51367    -5.46602  0.00159745
        2327    -5.51181    -5.46604  0.00159688
        2328       -5.51    -5.46606  0.00159631
        2329    -5.50839    -5.46608  0.00159573
        2330     -5.5073     -5.4661  0.00159514
        2331    -5.50613    -5.46611  0.00159455
        2332    -5.50563    -5.46613  0.00159395
        2333    -5.50506    -5.46615  0.00159336
        2334    -5.50534    -5.46616  0.00159276
        2335    -5.50509    -5.46618  0.00159217
        2336      -5.506     -5.4662  0.00159158
        2337    -5.50671    -5.46621  0.00159099
        2338    -5.50752    -5.46623  0.00159041
        2339    -5.50858    -5.46625  0.00158983
        2340    -5.50989    -5.46627  0.00158926
        2341    -5.51132    -5.46629   0.0015887
        2342    -5.51329    -5.46631  0.00158815
        2343    -5.51567    -5.46633  0.00158761
        2344    -5.51829    -5.46635  0.00158709
        2345    -5.52114    -5.46637  0.00158658
        2346    -5.52376     -5.4664  0.00158609
        2347     -5.5266    -5.46642  0.00158563
        2348    -5.52949    -5.46645  0.00158518
        2349    -5.53302    -5.46648  0.00158476
        2350    -5.53596    -5.46651  0.00158436
        2351    -5.53966    -5.46654  0.00158399
        2352     -5.5435    -5.46657  0.00158365
        2353    -5.54715    -5.46661  0.00158335
        2354     -5.5509    -5.46664  0.00158308
        2355    -5.55519    -5.46668  0.00158286
        2356    -5.55908    -5.46672  0.00158267
        2357    -5.56333    -5.46676  0.00158253
        2358    -5.56776     -5.4668  0.00158244
        2359     -5.5725    -5.46685   0.0015824
        2360    -5.57679     -5.4669  0.00158242
        2361    -5.58077    -5.46694  0.00158248
        2362    -5.58502    -5.46699   0.0015826
        2363    -5.58894    -5.46705  0.00158277
        2364    -5.59312     -5.4671    0.001583
        2365     -5.5977    -5.46715   0.0015833
        2366    -5.60163    -5.46721  0.00158365
        2367    -5.60518    -5.46727  0.00158405
        2368    -5.60898    -5.46733  0.00158451
        2369    -5.61284    -5.46739  0.00158503
        2370    -5.61663    -5.46745  0.00158561
        2371    -5.62002    -5.46752  0.00158625
        2372    -5.62407    -5.46758  0.00158695
        2373    -5.62772    -5.46765  0.00158772
        2374    -5.63096    -5.46772  0.00158854
        2375    -5.63408    -5.46779  0.00158941
        2376    -5.63739    -5.46786  0.00159035
        2377    -5.64072    -5.46793  0.00159134
        2378    -5.64392    -5.46801  0.00159239
        2379    -5.64652    -5.46808  0.00159349
        2380    -5.64927    -5.46816  0.00159464
        2381    -5.65156    -5.46824  0.00159583
        2382    -5.65383    -5.46831  0.00159706
        2383    -5.65607    -5.46839  0.00159833
        2384    -5.65812    -5.46847  0.00159964
        2385    -5.65968    -5.46855  0.00160098
        2386    -5.66135    -5.46863  0.00160234
        2387    -5.66235    -5.46871  0.00160372
        2388    -5.66313     -5.4688  0.00160512
        2389     -5.6646    -5.46888  0.00160654
        2390    -5.66524    -5.46896  0.00160796
        2391    -5.66535    -5.46904  0.00160939
        2392    -5.66536    -5.46912  0.00161081
        2393    -5.66514    -5.46921  0.00161222
        2394    -5.66466    -5.46929  0.00161361
        2395     -5.6644    -5.46937  0.00161499
        2396    -5.66342    -5.46945  0.00161635
        2397    -5.66295    -5.46953  0.00161769
        2398    -5.66146    -5.46961  0.00161899
        2399    -5.65971    -5.46969  0.00162025
        2400    -5.65754    -5.46977  0.00162147
        2401    -5.65526    -5.46985  0.00162263
        2402    -5.65316    -5.46992  0.00162375
        2403    -5.65003       -5.47   0.0016248
        2404    -5.64709    -5.47007   0.0016258
        2405    -5.64387    -5.47014  0.00162672
        2406    -5.63991    -5.47021  0.00162758
        2407    -5.63629    -5.47028  0.00162836
        2408    -5.63209    -5.47035  0.00162907
        2409    -5.62791    -5.47042  0.00162971
        2410      -5.623    -5.47048  0.00163026
        2411    -5.61827    -5.47054  0.00163074
        2412    -5.61282     -5.4706  0.00163113
        2413    -5.60739    -5.47066  0.00163144
        2414    -5.60169    -5.47071  0.00163167
        2415    -5.59558    -5.47076  0.00163181
        2416    -5.58934    -5.47081  0.00163187
        2417    -5.58346    -5.47086  0.00163186
        2418    -5.57657     -5.4709  0.00163177
        2419     -5.5696    -5.47094  0.00163161
        2420    -5.56286    -5.47098  0.00163138
        2421    -5.55517    -5.47101  0.00163107
        2422     -5.5473    -5.47105   0.0016307
        2423    -5.54019    -5.47107  0.00163028
        2424    -5.53237     -5.4711   0.0016298
        2425    -5.52403    -5.47112  0.00162928
        2426    -5.51611    -5.47114  0.00162871
        2427    -5.50809    -5.47116  0.00162811
        2428    -5.50031    -5.47117  0.00162748
        2429    -5.49254    -5.47118  0.00162684
        2430    -5.48501    -5.47118  0.00162618
        2431    -5.47825    -5.47118  0.00162551
        2432    -5.47187    -5.47119  0.00162484
        2433    -5.46565    -5.47118  0.00162418
        2434    -5.46012    -5.47118  0.00162352
        2435    -5.45518    -5.47117  0.00162286
        2436    -5.45015    -5.47116  0.00162222
        2437    -5.44701    -5.47115  0.00162159
        2438    -5.44384    -5.47114  0.00162096
        2439    -5.44171    -5.47113  0.00162034
        2440    -5.43971    -5.47112  0.00161973
        2441    -5.43887     -5.4711  0.00161912
        2442    -5.43886    -5.47109  0.00161851
        2443    -5.43948    -5.47108   0.0016179
        2444    -5.44066    -5.47107  0.00161728
        2445    -5.44218    -5.47105  0.00161666
        2446    -5.44426    -5.47104  0.00161604
        2447    -5.44622    -5.47103  0.00161541
        2448    -5.44904    -5.47102  0.00161478
        2449    -5.45143    -5.47102  0.00161414
        2450    -5.45437    -5.47101  0.00161349
        2451    -5.45689      -5.471  0.00161284
        2452    -5.45983      -5.471  0.00161219
        2453    -5.46328      -5.471  0.00161154
        2454    -5.46538    -5.47099  0.00161088
        2455    -5.46716    -5.47099  0.00161023
        2456    -5.46933    -5.47099  0.00160957
        2457    -5.47126    -5.47099  0.00160892
        2458    -5.47309    -5.47099  0.00160826
        2459    -5.47449    -5.47099  0.00160761
        2460    -5.47623      -5.471  0.00160696
        2461    -5.47708      -5.471  0.00160631
        2462     -5.4778      -5.471  0.00160566
        2463    -5.47795      -5.471  0.00160501
        2464    -5.47724    -5.47101  0.00160436
        2465    -5.47643    -5.47101  0.00160371
        2466    -5.47569    -5.47101  0.00160306
        2467    -5.47503    -5.47101  0.00160241
        2468    -5.47371    -5.47101  0.00160176
        2469    -5.47281    -5.47101  0.00160111
        2470    -5.47189    -5.47101  0.00160047
        2471    -5.47052    -5.47101  0.00159982
        2472    -5.46963    -5.47101  0.00159917
        2473    -5.46787    -5.47101  0.00159852
        2474    -5.46586    -5.47101  0.00159788
        2475    -5.46393    -5.47101  0.00159724
        2476    -5.46193      -5.471   0.0015966
        2477    -5.46004      -5.471  0.00159596
        2478    -5.45826    -5.47099  0.00159532
        2479    -5.45615    -5.47099  0.00159469
        2480    -5.45419    -5.47098  0.00159406
        2481    -5.45237    -5.47097  0.00159344
        2482    -5.45041    -5.47096  0.00159281
        2483    -5.44908    -5.47096   0.0015922
        2484    -5.44687    -5.47095  0.00159159
        2485     -5.4456    -5.47094  0.00159098
        2486    -5.44331    -5.47093  0.00159038
        2487    -5.44138    -5.47091  0.00158978
        2488     -5.4395     -5.4709  0.00158919
        2489    -5.43798    -5.47089  0.00158861
        2490    -5.43577    -5.47087  0.00158803
        2491    -5.43363    -5.47086  0.00158747
        2492    -5.43233    -5.47084  0.00158691
        2493    -5.43065    -5.47083  0.00158635
        2494    -5.42951    -5.47081   0.0015858
        2495    -5.42831    -5.47079  0.00158526
        2496    -5.42735    -5.47078  0.00158472
        2497    -5.42619    -5.47076  0.00158418
        2498    -5.42468    -5.47074  0.00158366
        2499    -5.42387    -5.47072  0.00158313
        2500    -5.42302     -5.4707  0.00158262
        2501    -5.42197    -5.47068   0.0015821
        2502    -5.42149    -5.47066  0.00158159
        2503    -5.42096    -5.47064  0.00158109
        2504      -5.421    -5.47062  0.00158058
        2505    -5.42116     -5.4706  0.00158007
        2506    -5.42067    -5.47058  0.00157957
        2507     -5.4209    -5.47056  0.00157906
        2508    -5.42095    -5.47054  0.00157855
        2509    -5.42097    -5.47052  0.00157805
        2510    -5.42157     -5.4705  0.00157754
        2511    -5.42185    -5.47048  0.00157703
        2512    -5.42241    -5.47047  0.00157652
        2513    -5.42326    -5.47045    0.001576
        2514    -5.42396    -5.47043  0.00157549
        2515    -5.42512    -5.47041  0.00157496
        2516    -5.42643    -5.47039  0.00157443
        2517    -5.42791    -5.47038   0.0015739
        2518     -5.4291    -5.47036  0.00157336
        2519     -5.4306    -5.47034  0.00157281
        2520    -5.43258    -5.47033  0.00157226
        2521    -5.43458    -5.47031   0.0015717
        2522    -5.43674     -5.4703  0.00157113
        2523    -5.43891    -5.47029  0.00157056
        2524    -5.44154    -5.47028  0.00156998
        2525      -5.444    -5.47027  0.00156939
        2526    -5.44675    -5.47026   0.0015688
        2527    -5.44946    -5.47025   0.0015682
        2528    -5.45257    -5.47024   0.0015676
        2529    -5.45547    -5.47024  0.00156699
        2530    -5.45902    -5.47023  0.00156637
        2531    -5.46202    -5.47023  0.00156576
        2532     -5.4655    -5.47023  0.00156514
        2533    -5.46853    -5.47023  0.00156452
        2534     -5.4723    -5.47023  0.00156391
        2535    -5.47543    -5.47023  0.00156329
        2536    -5.47881    -5.47023  0.00156268
        2537    -5.48213    -5.47024  0.00156207
        2538    -5.48522    -5.47024  0.00156146
        2539    -5.48806    -5.47025  0.00156086
        2540    -5.49126    -5.47026  0.00156027
        2541    -5.49375    -5.47027  0.00155969
        2542    -5.49658    -5.47028  0.00155911
        2543    -5.49885    -5.47029  0.00155853
        2544    -5.50116     -5.4703  0.00155797
        2545    -5.50381    -5.47031  0.00155741
        2546    -5.50605    -5.47033  0.00155686
        2547    -5.50834    -5.47034  0.00155632
        2548    -5.51082    -5.47036  0.00155579
        2549     -5.5129    -5.47038  0.00155527
        2550    -5.51534    -5.47039  0.00155476
        2551    -5.51692    -5.47041  0.00155426
        2552    -5.51855    -5.47043  0.00155377
        2553    -5.52009    -5.47045  0.00155328
        2554    -5.52169    -5.47047   0.0015528
        2555    -5.52258    -5.47049  0.00155233
        2556    -5.52338    -5.47051  0.00155186
        2557    -5.52422    -5.47053  0.00155139
        2558    -5.52542    -5.47055  0.00155093
        2559    -5.52711    -5.47058  0.00155049
        2560     -5.5278     -5.4706  0.00155004
        2561    -5.52854    -5.47062   0.0015496
        2562    -5.52917    -5.47064  0.00154916
        2563    -5.52984    -5.47067  0.00154873
        2564    -5.53012    -5.47069   0.0015483
        2565    -5.53106    -5.47071  0.00154788
        2566      -5.531    -5.47074  0.00154745
        2567    -5.53145    -5.47076  0.00154703
        2568    -5.53183    -5.47078  0.00154661
        2569    -5.53199    -5.47081  0.00154619
        2570    -5.53178    -5.47083  0.00154577
        2571    -5.53196    -5.47086  0.00154535
        2572    -5.53225    -5.47088  0.00154494
        2573    -5.53174     -5.4709  0.00154452
        2574    -5.53151    -5.47093   0.0015441
        2575    -5.53109    -5.47095  0.00154367
        2576     -5.5308    -5.47097  0.00154325
        2577     -5.5305      -5.471  0.00154282
        2578    -5.53002    -5.47102   0.0015424
        2579    -5.53014    -5.47104  0.00154197
        2580     -5.5301    -5.47107  0.00154154
        2581    -5.52988    -5.47109  0.00154111
        2582     -5.5292    -5.47111  0.00154068
        2583    -5.52895    -5.47113  0.00154024
        2584    -5.52852    -5.47116  0.00153981
        2585    -5.52851    -5.47118  0.00153937
        2586    -5.52815     -5.4712  0.00153894
        2587    -5.52775    -5.47122   0.0015385
        2588     -5.5276    -5.47124  0.00153806
        2589    -5.52649    -5.47126  0.00153761
        2590    -5.52622    -5.47129  0.00153716
        2591    -5.52513    -5.47131  0.00153671
        2592    -5.52428    -5.47133  0.00153625
        2593    -5.52398    -5.47135  0.00153579
        2594    -5.52317    -5.47137  0.00153533
        2595    -5.52202    -5.47139  0.00153486
        2596    -5.52099    -5.47141  0.00153439
        2597    -5.51995    -5.47142  0.00153392
        2598    -5.51921    -5.47144  0.00153344
        2599     -5.5185    -5.47146  0.00153295
        2600    -5.51769    -5.47148  0.00153247
        2601    -5.51711     -5.4715  0.00153198
        2602    -5.51615    -5.47151  0.00153148
        2603    -5.51546    -5.47153  0.00153099
        2604     -5.5149    -5.47155  0.00153049
        2605    -5.51461    -5.47156  0.00152999
        2606    -5.51445    -5.47158  0.00152949
        2607    -5.51458     -5.4716    0.001529
        2608    -5.51481    -5.47161   0.0015285
        2609    -5.51499    -5.47163    0.001528
        2610    -5.51509    -5.47165  0.00152751
        2611    -5.51446    -5.47166  0.00152701
        2612    -5.51443    -5.47168  0.00152652
        2613     -5.5145     -5.4717  0.00152602
        2614    -5.51446    -5.47171  0.00152552
        2615    -5.51412    -5.47173  0.00152503
        2616    -5.51403    -5.47174  0.00152453
        2617    -5.51277    -5.47176  0.00152403
        2618    -5.51181    -5.47178  0.00152352
        2619    -5.51005    -5.47179  0.00152301
        2620    -5.50774     -5.4718  0.00152249
        2621    -5.50577    -5.47182  0.00152197
        2622    -5.50303    -5.47183  0.00152143
        2623    -5.50027    -5.47184  0.00152089
        2624    -5.49672    -5.47185  0.00152034
        2625    -5.49312    -5.47186  0.00151978
        2626    -5.48827    -5.47186  0.00151922
        2627    -5.48261    -5.47187  0.00151864
        2628    -5.47754    -5.47187  0.00151807
        2629    -5.47185    -5.47187  0.00151749
        2630    -5.46558    -5.47187  0.00151691
        2631    -5.45859    -5.47186  0.00151635
        2632    -5.45152    -5.47185  0.00151579
        2633    -5.44428    -5.47184  0.00151525
        2634    -5.43658    -5.47183  0.00151473
        2635    -5.42833    -5.47181  0.00151425
        2636    -5.42003    -5.47179   0.0015138
        2637    -5.41142    -5.47177   0.0015134
        2638    -5.40284    -5.47175  0.00151305
        2639    -5.39419    -5.47172  0.00151277
        2640    -5.38596    -5.47168  0.00151254
        2641    -5.37715    -5.47165  0.00151239
        2642    -5.36855    -5.47161  0.00151232
        2643    -5.36004    -5.47157  0.00151234
        2644    -5.35181    -5.47152  0.00151245
        2645    -5.34344    -5.47147  0.00151265
        2646    -5.33572    -5.47142  0.00151295
        2647    -5.32746    -5.47137  0.00151335
        2648    -5.31961    -5.47131  0.00151387
        2649    -5.31278    -5.47125  0.00151448
        2650    -5.30594    -5.47119  0.00151519
        2651    -5.29927    -5.47112  0.00151601
        2652    -5.29309    -5.47106  0.00151692
        2653    -5.28787    -5.47099  0.00151792
        2654    -5.28229    -5.47092  0.00151901
        2655    -5.27755    -5.47084  0.00152018
        2656    -5.27278    -5.47077  0.00152144
        2657     -5.2683    -5.47069  0.00152277
        2658    -5.26488    -5.47061  0.00152417
        2659    -5.26163    -5.47054  0.00152562
        2660    -5.25871    -5.47046  0.00152712
        2661    -5.25645    -5.47038  0.00152867
        2662    -5.25424    -5.47029  0.00153025
        2663    -5.25269    -5.47021  0.00153185
        2664    -5.25182    -5.47013  0.00153347
        2665    -5.25163    -5.47005  0.00153508
        2666     -5.2521    -5.46997  0.00153668
        2667    -5.25324    -5.46989  0.00153825
        2668    -5.25444    -5.46981   0.0015398
        2669    -5.25613    -5.46973   0.0015413
        2670     -5.2586    -5.46965  0.00154275
        2671    -5.26168    -5.46957  0.00154413
        2672     -5.2646    -5.46949  0.00154546
        2673    -5.26748    -5.46942  0.00154673
        2674    -5.27166    -5.46934  0.00154792
        2675    -5.27605    -5.46927  0.00154902
        2676    -5.28093     -5.4692  0.00155004
        2677    -5.28582    -5.46913  0.00155098
        2678    -5.29129    -5.46906  0.00155182
        2679    -5.29654      -5.469  0.00155258
        2680    -5.30217    -5.46894  0.00155324
        2681    -5.30798    -5.46888  0.00155382
        2682     -5.3135    -5.46882  0.00155433
        2683    -5.31914    -5.46876  0.00155475
        2684    -5.32549    -5.46871  0.00155508
        2685    -5.33132    -5.46866  0.00155535
        2686     -5.3375    -5.46861  0.00155553
        2687    -5.34385    -5.46856  0.00155565
        2688     -5.3502    -5.46852  0.00155569
        2689    -5.35684    -5.46848  0.00155567
        2690    -5.36344    -5.46844  0.00155558
        2691    -5.36998     -5.4684  0.00155543
        2692    -5.37614    -5.46837  0.00155523
        2693    -5.38175    -5.46834  0.00155499
        2694    -5.38724    -5.46831   0.0015547
        2695    -5.39321    -5.46828  0.00155437
        2696    -5.39873    -5.46825  0.00155401
        2697    -5.40453    -5.46823  0.00155361
        2698    -5.41001    -5.46821  0.00155319
        2699    -5.41544    -5.46819  0.00155274
        2700    -5.42066    -5.46817  0.00155226
        2701     -5.4252    -5.46815  0.00155177
        2702    -5.42936    -5.46814  0.00155126
        2703    -5.43341    -5.46813  0.00155074
        2704    -5.43781    -5.46812  0.00155021
        2705    -5.44148    -5.46811  0.00154966
        2706    -5.44517     -5.4681  0.00154911
        2707    -5.44871    -5.46809  0.00154856
        2708    -5.45134    -5.46808    0.001548
        2709     -5.4535    -5.46808  0.00154744
        2710    -5.45564    -5.46807  0.00154687
        2711    -5.45684    -5.46807  0.00154631
        2712     -5.4583    -5.46807  0.00154574
        2713    -5.45911    -5.46806  0.00154518
        2714    -5.46002    -5.46806  0.00154461
        2715    -5.46072    -5.46806  0.00154404
        2716    -5.46062    -5.46805  0.00154348
        2717    -5.46032    -5.46805  0.00154291
        2718    -5.45952    -5.46805  0.00154235
        2719    -5.45852    -5.46805  0.00154178
        2720     -5.4569    -5.46804  0.00154122
        2721    -5.45479    -5.46804  0.00154066
        2722    -5.45254    -5.46803  0.00154011
        2723    -5.44999    -5.46802  0.00153956
        2724    -5.44748    -5.46802  0.00153901
        2725    -5.44518    -5.46801  0.00153847
        2726    -5.44205      -5.468  0.00153793
        2727    -5.43857    -5.46799  0.00153741
        2728    -5.43507    -5.46798  0.00153689
        2729    -5.43174    -5.46796  0.00153638
        2730     -5.4283    -5.46795  0.00153589
        2731    -5.42494    -5.46793  0.00153541
        2732    -5.42109    -5.46792  0.00153494
        2733    -5.41723     -5.4679  0.00153449
        2734    -5.41369    -5.46788  0.00153406
        2735    -5.40945    -5.46786  0.00153365
        2736    -5.40575    -5.46783  0.00153325
        2737    -5.40263    -5.46781  0.00153288
        2738    -5.39889    -5.46778  0.00153253
        2739    -5.39548    -5.46776  0.00153219
        2740    -5.39241    -5.46773  0.00153188
        2741    -5.39018     -5.4677  0.00153158
        2742    -5.38773    -5.46767   0.0015313
        2743    -5.38569    -5.46764  0.00153104
        2744    -5.38394    -5.46761  0.00153078
        2745    -5.38248    -5.46758  0.00153054
        2746    -5.38163    -5.46755   0.0015303
        2747    -5.38049    -5.46752  0.00153007
        2748    -5.37952    -5.46749  0.00152985
        2749    -5.37889    -5.46745  0.00152963
        2750    -5.37888    -5.46742  0.00152942
        2751    -5.37967    -5.46739  0.00152919
        2752    -5.38002    -5.46736  0.00152897
        2753    -5.38086    -5.46733  0.00152873
        2754    -5.38216     -5.4673  0.00152849
        2755    -5.38363    -5.46727  0.00152824
        2756     -5.3854    -5.46724  0.00152797
        2757    -5.38762    -5.46721  0.00152769
        2758    -5.39011    -5.46718  0.00152739
        2759    -5.39318    -5.46715  0.00152708
        2760    -5.39589    -5.46713  0.00152674
        2761    -5.39898     -5.4671  0.00152639
        2762    -5.40274    -5.46708  0.00152601
        2763     -5.4067    -5.46706  0.00152562
        2764    -5.41038    -5.46704   0.0015252
        2765    -5.41453    -5.46702  0.00152477
        2766    -5.41897      -5.467  0.00152432
        2767    -5.42308    -5.46698  0.00152385
        2768    -5.42728    -5.46697  0.00152337
        2769    -5.43202    -5.46696  0.00152287
        2770    -5.43636    -5.46695  0.00152236
        2771    -5.44073    -5.46694  0.00152184
        2772    -5.44557    -5.46693  0.00152131
        2773     -5.4501    -5.46692  0.00152077
        2774    -5.45476    -5.46692  0.00152023
        2775    -5.45936    -5.46692  0.00151968
        2776    -5.46374    -5.46691  0.00151914
        2777    -5.46788    -5.46691  0.00151859
        2778    -5.47206    -5.46692  0.00151805
        2779    -5.47611    -5.46692   0.0015175
        2780    -5.48002    -5.46692  0.00151696
        2781    -5.48331    -5.46693  0.00151643
        2782    -5.48627    -5.46694   0.0015159
        2783    -5.48904    -5.46694  0.00151538
        2784    -5.49267    -5.46695  0.00151486
        2785    -5.49608    -5.46696  0.00151435
        2786    -5.49866    -5.46698  0.00151385
        2787    -5.50117    -5.46699  0.00151336
        2788    -5.50345      -5.467  0.00151287
        2789    -5.50549    -5.46702  0.00151239
        2790    -5.50744    -5.46703  0.00151192
        2791    -5.50915    -5.46704  0.00151145
        2792    -5.51093    -5.46706  0.00151099
        2793    -5.51171    -5.46708  0.00151054
        2794    -5.51167    -5.46709  0.00151008
        2795    -5.51216    -5.46711  0.00150963
        2796    -5.51213    -5.46712  0.00150917
        2797    -5.51251    -5.46714  0.00150872
        2798    -5.51239    -5.46716  0.00150827
        2799    -5.51238    -5.46717  0.00150782
        2800    -5.51266    -5.46719  0.00150736
        2801    -5.51202    -5.46721  0.00150691
        2802    -5.51123    -5.46722  0.00150646
        2803    -5.51031    -5.46724    0.001506
        2804    -5.50927    -5.46725  0.00150553
        2805    -5.50813    -5.46727  0.00150507
        2806    -5.50675    -5.46728   0.0015046
        2807    -5.50529    -5.46729  0.00150412
        2808    -5.50408    -5.46731  0.00150364
        2809    -5.50343    -5.46732  0.00150316
        2810    -5.50215    -5.46733  0.00150268
        2811    -5.50117    -5.46734  0.00150219
        2812    -5.49988    -5.46736   0.0015017
        2813    -5.49893    -5.46737  0.00150121
        2814    -5.49771    -5.46738  0.00150072
        2815     -5.4964    -5.46739  0.00150022
        2816    -5.49563     -5.4674  0.00149972
        2817    -5.49479    -5.46741  0.00149922
        2818    -5.49407    -5.46742  0.00149872
        2819    -5.49287    -5.46743  0.00149821
        2820    -5.49226    -5.46743  0.00149771
        2821    -5.49165    -5.46744   0.0014972
        2822    -5.49152    -5.46745  0.00149669
        2823    -5.49127    -5.46746  0.00149619
        2824    -5.49137    -5.46747  0.00149568
        2825    -5.49167    -5.46748  0.00149518
        2826     -5.4922    -5.46749  0.00149467
        2827    -5.49265     -5.4675  0.00149417
        2828    -5.49379     -5.4675  0.00149367
        2829    -5.49517    -5.46751  0.00149318
        2830    -5.49618    -5.46752  0.00149268
        2831    -5.49789    -5.46754  0.00149219
        2832    -5.49983    -5.46755  0.00149171
        2833    -5.50232    -5.46756  0.00149124
        2834    -5.50488    -5.46757  0.00149077
        2835    -5.50781    -5.46759  0.00149031
        2836    -5.51049     -5.4676  0.00148986
        2837    -5.51351    -5.46762  0.00148942
        2838    -5.51671    -5.46763    0.001489
        2839     -5.5199    -5.46765  0.00148859
        2840    -5.52366    -5.46767  0.00148819
        2841    -5.52708    -5.46769  0.00148782
        2842    -5.53071    -5.46772  0.00148746
        2843    -5.53439    -5.46774  0.00148712
        2844    -5.53793    -5.46776   0.0014868
        2845    -5.54174    -5.46779  0.00148651
        2846    -5.54534    -5.46782  0.00148623
        2847    -5.54886    -5.46785  0.00148599
        2848    -5.55194    -5.46788  0.00148576
        2849    -5.55532    -5.46791  0.00148555
        2850     -5.5579    -5.46794  0.00148537
        2851     -5.5604    -5.46797   0.0014852
        2852     -5.5625      -5.468  0.00148505
        2853    -5.56506    -5.46804  0.00148492
        2854    -5.56686    -5.46807   0.0014848
        2855    -5.56847    -5.46811   0.0014847
        2856    -5.56972    -5.46814   0.0014846
        2857     -5.5706    -5.46818  0.00148452
        2858    -5.57093    -5.46821  0.00148443
        2859    -5.57087    -5.46825  0.00148435
        2860    -5.57054    -5.46829  0.00148426
        2861     -5.5695    -5.46832  0.00148416
        2862    -5.56865    -5.46836  0.00148406
        2863    -5.56692    -5.46839  0.00148394
        2864    -5.56494    -5.46842   0.0014838
        2865    -5.56287    -5.46846  0.00148365
        2866     -5.5598    -5.46849  0.00148348
        2867    -5.55667    -5.46852  0.00148328
        2868    -5.55365    -5.46855  0.00148306
        2869    -5.54939    -5.46858  0.00148281
        2870    -5.54514     -5.4686  0.00148253
        2871    -5.54107    -5.46863  0.00148223
        2872      -5.536    -5.46865   0.0014819
        2873    -5.53117    -5.46868  0.00148154
        2874    -5.52556     -5.4687  0.00148116
        2875    -5.52056    -5.46871  0.00148075
        2876    -5.51575    -5.46873  0.00148033
        2877    -5.51056    -5.46874  0.00147989
        2878    -5.50457    -5.46876  0.00147943
        2879    -5.49902    -5.46877  0.00147895
        2880    -5.49365    -5.46878  0.00147846
        2881    -5.48848    -5.46878  0.00147796
        2882    -5.48323    -5.46879  0.00147746
        2883    -5.47809    -5.46879  0.00147695
        2884    -5.47323    -5.46879  0.00147644
        2885    -5.46821    -5.46879  0.00147593
        2886    -5.46336    -5.46879  0.00147542
        2887    -5.45885    -5.46879  0.00147491
        2888    -5.45513    -5.46878  0.00147441
        2889    -5.45057    -5.46878  0.00147391
        2890    -5.44668    -5.46877  0.00147342
        2891    -5.44301    -5.46876  0.00147294
        2892    -5.43941    -5.46875  0.00147246
        2893     -5.4368    -5.46874  0.00147199
        2894    -5.43336    -5.46873  0.00147154
        2895    -5.43045    -5.46871  0.00147109
        2896    -5.42792     -5.4687  0.00147065
        2897     -5.4259    -5.46868  0.00147021
        2898    -5.42411    -5.46867  0.00146979
        2899    -5.42208    -5.46865  0.00146937
        2900    -5.42041    -5.46864  0.00146896
        2901    -5.41895    -5.46862  0.00146855
        2902    -5.41753     -5.4686  0.00146815
        2903     -5.4166    -5.46858  0.00146775
        2904    -5.41572    -5.46856  0.00146736
        2905    -5.41503    -5.46855  0.00146697
        2906    -5.41453    -5.46853  0.00146658
        2907    -5.41375    -5.46851   0.0014662
        2908    -5.41437    -5.46849  0.00146581
        2909     -5.4144    -5.46847  0.00146543
        2910     -5.4146    -5.46845  0.00146504
        2911    -5.41512    -5.46843  0.00146465
        2912    -5.41625    -5.46842  0.00146426
        2913    -5.41709     -5.4684  0.00146386
        2914    -5.41748    -5.46838  0.00146346
        2915     -5.4183    -5.46836  0.00146306
        2916    -5.41896    -5.46835  0.00146266
        2917    -5.42018    -5.46833  0.00146225
        2918    -5.42136    -5.46831  0.00146184
