#     BLOCK:   VELOCITY:   ACT_POFV:    AVE_POFV:        ERROR:
          93     3.71231    0.178715    0.135105  0.00520935
          93     4.06586   0.0523783   0.0814544  0.00355967
          93     4.41942   0.0704488   0.0566063  0.00284674
          93     4.77297   0.0508069   0.0511618  0.00314297
          93     5.12652  0.00921858   0.0222737  0.00201547
          93     5.48008           0  0.00684973  0.00111552
          93     5.83363           0   0.0059852  0.00101879
          93     6.18718   0.0116804  0.00483063  0.00110295
          93     6.54074   0.0145088  0.00046183 0.000224963
          93     6.89429           0  0.00253331  0.00078877
          94    0.176777 0.000733296   0.0240762  0.00512833
          94     0.53033   0.0422693   0.0910045  0.00853837
          94    0.883883    0.246806    0.182767   0.0060692
          94     1.23744     0.24204    0.282478  0.00799602
          94     1.59099    0.393728    0.359341  0.00774297
          94     1.94454    0.389485    0.371213  0.00887139
          94      2.2981    0.359367    0.373074  0.00746023
          94     2.65165     0.31516    0.328887  0.00759199
          94      3.0052    0.201709     0.23813  0.00633061
          94     3.35876    0.222712    0.209693   0.0054545
          94     3.71231    0.143359    0.135193  0.00515467
          94     4.06586    0.125917   0.0819274  0.00355309
          94     4.41942   0.0795102   0.0568499  0.00282687
          94     4.77297   0.0141945   0.0507685  0.00313404
          94     5.12652   0.0267653   0.0223215  0.00199459
          94     5.48008 0.000942809  0.00678689  0.00110543
          94     5.83363   0.0162896  0.00609483  0.00101383
          94     6.18718  0.00743772  0.00485836  0.00109157
          94     6.54074           0 0.000456917 0.000222623
          94     6.89429           0  0.00250636  0.00078084
          95    0.176777 0.000733296   0.0238305  0.00508023
          95     0.53033   0.0543163   0.0906183  0.00845722
          95    0.883883    0.215903    0.183116  0.00601532
          95     1.23744    0.257701    0.282217   0.0079161
          95     1.59099    0.318303    0.358909  0.00767351
          95     1.94454     0.55191    0.373115   0.0089796
          95      2.2981    0.349468    0.372825  0.00738584
          95     2.65165    0.253825    0.328096  0.00755308
          95      3.0052    0.217579    0.237914  0.00626767
          95     3.35876    0.204485    0.209638  0.00539736
          95     3.71231    0.145297    0.135299  0.00510151
          95     4.06586   0.0898811   0.0820112  0.00351667
          95     4.41942   0.0830196   0.0571254   0.0028105
          95     4.77297  0.00989949   0.0503383  0.00313044
          95     5.12652   0.0499165    0.022612  0.00199464
          95     5.48008   0.0173896   0.0068985  0.00109941
          95     5.83363  0.00879955   0.0061233  0.00100356
          95     6.18718           0  0.00480722  0.00108127
          95     6.54074           0 0.000452107 0.000220332
          95     6.89429           0  0.00247997 0.000773066
          96    0.176777 0.000157135   0.0235839  0.00503329
          96     0.53033   0.0526402   0.0902227  0.00837837
          96    0.883883    0.218627    0.183486  0.00596403
          96     1.23744    0.306675    0.282472  0.00783774
          96     1.59099    0.309556    0.358395  0.00761078
          96     1.94454    0.478266    0.374211  0.00895262
          96      2.2981    0.335273    0.372434  0.00731925
          96     2.65165    0.272524    0.327518  0.00749655
          96      3.0052    0.270481    0.238253  0.00621155
          96     3.35876    0.206004      0.2096  0.00534127
          96     3.71231    0.159439    0.135551  0.00505456
          96     4.06586   0.0798769   0.0819889  0.00348011
          96     4.41942   0.0389171   0.0569357  0.00278762
          96     4.77297   0.0425312    0.050257  0.00309889
          96     5.12652   0.0327888    0.022718  0.00197667
          96     5.48008    0.010109  0.00693194  0.00108847
          96     5.83363   0.0137231  0.00620246 0.000996226
          96     6.18718 0.000838052  0.00476588   0.0010708
          96     6.54074           0 0.000447398 0.000218087
          96     6.89429           0  0.00245414 0.000765445
          97    0.176777           0   0.0233407  0.00498727
          97     0.53033    0.102242   0.0903466  0.00829291
          97    0.883883    0.161325    0.183258  0.00590692
          97     1.23744    0.300389    0.282656  0.00775912
          97     1.59099    0.330559    0.358108  0.00753772
          97     1.94454    0.481514    0.375317  0.00892841
          97      2.2981    0.281428    0.371496  0.00730368
          97     2.65165    0.330664     0.32755  0.00741933
          97      3.0052    0.241831     0.23829  0.00614763
          97     3.35876     0.16693    0.209161  0.00530429
          97     3.71231    0.194795    0.136161  0.00503922
          97     4.06586    0.113399   0.0823127  0.00345926
          97     4.41942   0.0460405   0.0568234  0.00276114
          97     4.77297   0.0249321   0.0499959  0.00307792
          97     5.12652   0.0261891   0.0227538  0.00195662
          97     5.48008  0.00806626  0.00694363  0.00107731
          97     5.83363   0.0141945  0.00628485 0.000989357
          97     6.18718  0.00392837  0.00475724   0.0010598
          97     6.54074           0 0.000442785 0.000215888
          97     6.89429           0  0.00242884 0.000757971
          98    0.176777   0.0156611   0.0232624  0.00493699
          98     0.53033   0.0876289   0.0903189  0.00820834
          98    0.883883    0.106014    0.182469  0.00589899
          98     1.23744    0.340092    0.283242  0.00770205
          98     1.59099    0.291171    0.357425  0.00749169
          98     1.94454    0.374505    0.375309   0.0088373
          98      2.2981    0.350254    0.371279  0.00723237
          98     2.65165     0.32485    0.327522  0.00734368
          98      3.0052    0.329721    0.239223  0.00615528
          98     3.35876    0.170387    0.208765   0.0052649
          98     3.71231    0.180653    0.136615  0.00500821
          98     4.06586    0.153311   0.0830372  0.00349901
          98     4.41942   0.0616492   0.0568727   0.0027334
          98     4.77297  0.00906144   0.0495782  0.00307472
          98     5.12652  0.00728058   0.0225959  0.00194301
          98     5.48008   0.0260844  0.00713895  0.00108387
          98     5.83363 0.000104757  0.00622179 0.000981269
          98     6.18718           0   0.0047087  0.00105009
          98     6.54074           0 0.000438267 0.000213732
          98     6.89429           0  0.00240406 0.000750642
          99    0.176777  0.00356172   0.0230634  0.00489113
          99     0.53033   0.0604445   0.0900171  0.00813097
          99    0.883883    0.138383    0.182024  0.00585619
          99     1.23744    0.393309    0.284354  0.00770407
          99     1.59099    0.341506    0.357264  0.00741774
          99     1.94454    0.279491    0.374341  0.00880088
          99      2.2981    0.410646    0.371677  0.00717024
          99     2.65165    0.341873    0.327667  0.00727093
          99      3.0052    0.236069    0.239191  0.00609319
          99     3.35876    0.182591      0.2085  0.00521835
          99     3.71231    0.232979    0.137589  0.00505132
          99     4.06586   0.0985235   0.0831936  0.00346716
          99     4.41942   0.0779913    0.057086   0.0027141
          99     4.77297   0.0048188   0.0491261  0.00307673
          99     5.12652 5.23783e-05   0.0223682  0.00193668
          99     5.48008           0  0.00706684  0.00107532
          99     5.83363   0.0195895  0.00635682 0.000980603
          99     6.18718  0.00659966   0.0047278  0.00103966
          99     6.54074           0  0.00043384 0.000211619
          99     6.89429           0  0.00237977 0.000743452
         100    0.176777   0.0281795   0.0231145  0.00484249
         100     0.53033    0.067568   0.0897926  0.00805276
         100    0.883883    0.139536    0.181599  0.00581302
         100     1.23744    0.226431    0.283775  0.00764877
         100     1.59099    0.413841     0.35783  0.00736511
         100     1.94454    0.380319      0.3744  0.00871307
         100      2.2981    0.402737    0.371987  0.00710526
         100     2.65165    0.289809    0.327289  0.00720807
         100      3.0052    0.292114     0.23972   0.0060552
         100     3.35876    0.227112    0.208687  0.00516949
         100     3.71231    0.183429    0.138047  0.00502156
         100     4.06586    0.034203   0.0827037  0.00346692
         100     4.41942   0.0865813   0.0573809  0.00270294
         100     4.77297   0.0227846   0.0488626  0.00305721
         100     5.12652  0.00759485   0.0222204  0.00192294
         100     5.48008           0  0.00699617  0.00106689
         100     5.83363   0.0261891  0.00655514 0.000990649
         100     6.18718           0  0.00468052  0.00103034
         100     6.54074           0 0.000429502 0.000209547
         100     6.89429           0  0.00235598 0.000736399
         101    0.176777   0.0263987   0.0231471  0.00479465
         101     0.53033   0.0623302   0.0895207  0.00797762
         101    0.883883    0.165987    0.181445  0.00575752
         101     1.23744    0.184005    0.282787  0.00763657
         101     1.59099    0.350254    0.357755  0.00729257
         101     1.94454     0.48078    0.375454  0.00869023
         101      2.2981      0.3799    0.372066  0.00703534
         101     2.65165    0.271058    0.326732  0.00715817
         101      3.0052    0.287871    0.240197  0.00601398
         101     3.35876    0.155302    0.208158  0.00514525
         101     3.71231    0.245968    0.139116  0.00508426
         101     4.06586    0.124556   0.0831181  0.00345727
         101     4.41942   0.0436311   0.0572448  0.00267961
         101     4.77297   0.0170753   0.0485479   0.0030431
         101     5.12652   0.0183848   0.0221825  0.00190428
         101     5.48008  0.00953285  0.00702128  0.00105662
         101     5.83363  0.00272367  0.00651721 0.000981567
         101     6.18718  0.00267129  0.00466063  0.00102033
         101     6.54074           0 0.000425249 0.000207516
         101     6.89429           0  0.00233265 0.000729477
         102    0.176777   0.0168658   0.0230855  0.00474804
         102     0.53033    0.103342   0.0896562  0.00790056
         102    0.883883    0.126232    0.180903  0.00572647
         102     1.23744    0.208151    0.282055  0.00759667
         102     1.59099    0.360939    0.357786  0.00722114
         102     1.94454    0.411903    0.375811  0.00861238
         102      2.2981    0.448882    0.372819  0.00700656
         102     2.65165    0.278862    0.326263  0.00710336
         102      3.0052    0.262572    0.240416  0.00595902
         102     3.35876    0.153678    0.207624  0.00512246
         102     3.71231    0.204956    0.139761  0.00507522
         102     4.06586    0.164625   0.0839172  0.00351451
         102     4.41942   0.0612302   0.0572839  0.00265362
         102     4.77297           0    0.048072  0.00305026
         102     5.12652   0.0261891   0.0222217  0.00188602
         102     5.48008           0  0.00695245   0.0010485
         102     5.83363           0  0.00645331 0.000974021
         102     6.18718           0  0.00461494  0.00101135
         102     6.54074           0  0.00042108 0.000205523
         102     6.89429           0  0.00230978 0.000722684
         103    0.176777   0.0313222   0.0231654  0.00470262
         103     0.53033   0.0755819   0.0895196  0.00782504
         103    0.883883    0.101195    0.180129  0.00572292
         103     1.23744    0.241778    0.281664  0.00753298
         103     1.59099    0.341978    0.357633  0.00715266
         103     1.94454    0.447887    0.376511  0.00855714
         103      2.2981    0.448725    0.373556  0.00697718
         103     2.65165    0.219465    0.325226  0.00710967
         103      3.0052     0.32176    0.241206  0.00595327
         103     3.35876    0.248273    0.208019  0.00508791
         103     3.71231    0.114447    0.139515   0.0050319
         103     4.06586    0.146083   0.0845207  0.00353184
         103     4.41942   0.0353553    0.057071  0.00263638
         103     4.77297   0.0296461   0.0478931  0.00302589
         103     5.12652   0.0114708   0.0221174  0.00187059
         103     5.48008   0.0117851  0.00699937  0.00103937
         103     5.83363   0.0016761  0.00640693 0.000965668
         103     6.18718           0  0.00457013  0.00100252
         103     6.54074           0 0.000416992 0.000203568
         103     6.89429           0  0.00228735 0.000716015
         104    0.176777           0   0.0229427  0.00466267
         104     0.53033   0.0788293   0.0894168  0.00775047
         104    0.883883     0.16583    0.179992  0.00566954
         104     1.23744    0.162949    0.280523  0.00754654
         104     1.59099     0.40897    0.358126   0.0071009
         104     1.94454    0.508803    0.377783  0.00856889
         104      2.2981    0.408027    0.373887  0.00691796
         104     2.65165    0.187829    0.323905    0.007163
         104      3.0052    0.364343     0.24239  0.00601261
         104     3.35876    0.131155    0.207279  0.00509238
         104     3.71231    0.205428    0.140149  0.00502327
         104     4.06586   0.0480309   0.0841699  0.00351526
         104     4.41942   0.0714964   0.0572097  0.00261468
         104     4.77297   0.0544734   0.0479563  0.00299746
         104     5.12652   0.0179134   0.0220769  0.00185304
         104     5.48008   0.0143516  0.00707006  0.00103178
         104     5.83363           0  0.00634533 0.000958346
         104     6.18718           0  0.00452619 0.000993843
         104     6.54074           0 0.000412983  0.00020165
         104     6.89429           0  0.00226536 0.000709468
         105    0.176777           0   0.0227242  0.00462338
         105     0.53033    0.059397   0.0891309  0.00768193
         105    0.883883    0.119632    0.179417  0.00564462
         105     1.23744    0.280224     0.28052  0.00747466
         105     1.59099    0.369738    0.358237  0.00703413
         105     1.94454    0.452234    0.378492  0.00851656
         105      2.2981    0.451501    0.374626  0.00689145
         105     2.65165    0.218679    0.322903  0.00716454
         105      3.0052    0.316522    0.243096  0.00599666
         105     3.35876    0.165987    0.206886  0.00505904
         105     3.71231    0.170282    0.140436  0.00498362
         105     4.06586    0.060654   0.0839459  0.00348891
         105     4.41942   0.0659443   0.0572929   0.0025911
         105     4.77297   0.0354077   0.0478368  0.00297129
         105     5.12652   0.0622254   0.0224593  0.00187443
         105     5.48008           0  0.00700273  0.00102415
         105     5.83363           0  0.00628489 0.000951122
         105     6.18718           0  0.00448308 0.000985313
         105     6.54074           0 0.000409049 0.000199768
         105     6.89429           0  0.00224379 0.000703039
         106    0.176777  0.00691393    0.022575  0.00458217
         106     0.53033   0.0967427   0.0892027  0.00760979
         106    0.883883    0.110256    0.178765  0.00562895
         106     1.23744    0.240259     0.28014  0.00741379
         106     1.59099    0.415779     0.35878  0.00698869
         106     1.94454    0.348839    0.378212  0.00844081
         106      2.2981    0.452548    0.375362  0.00686554
         106     2.65165    0.274829    0.322449  0.00711129
         106      3.0052    0.352034    0.244124  0.00602751
         106     3.35876    0.174105    0.206577  0.00502076
         106     3.71231    0.130212     0.14034  0.00493754
         106     4.06586    0.090143   0.0840044  0.00345648
         106     4.41942   0.0478737    0.057204  0.00256818
         106     4.77297   0.0329459   0.0476964  0.00294658
         106     5.12652   0.0549448   0.0227658  0.00188163
         106     5.48008           0  0.00693666  0.00101661
         106     5.83363           0   0.0062256 0.000943996
         106     6.18718           0  0.00444079 0.000976924
         106     6.54074           0  0.00040519 0.000197921
         106     6.89429           0  0.00222262 0.000696725
         107    0.176777  0.00822339   0.0224409  0.00454131
         107     0.53033   0.0577209   0.0889085  0.00754436
         107    0.883883    0.134979    0.178355   0.0055912
         107     1.23744    0.332235    0.280627  0.00736047
         107     1.59099     0.32705    0.358483  0.00692966
         107     1.94454    0.338049    0.377837  0.00837027
         107      2.2981    0.425312    0.375828  0.00681722
         107     2.65165    0.337892    0.322593   0.0070463
         107      3.0052    0.331764    0.244943  0.00602657
         107     3.35876    0.173582    0.206269   0.0049833
         107     3.71231    0.143307    0.140367  0.00489147
         107     4.06586   0.0848528   0.0840123  0.00342419
         107     4.41942   0.0332602   0.0569802  0.00255391
         107     4.77297    0.037241   0.0475986  0.00292066
         107     5.12652   0.0595541   0.0231096   0.0018952
         107     5.48008  0.00115232   0.0068826  0.00100855
         107     5.83363  0.00225227  0.00618847 0.000935904
         107     6.18718           0  0.00439929 0.000968676
         107     6.54074           0 0.000401404 0.000196107
         107     6.89429           0  0.00220185 0.000690524
         108    0.176777 0.000680918   0.0222394  0.00450373
         108     0.53033   0.0230988   0.0882991  0.00749907
         108    0.883883    0.172586    0.178302  0.00553968
         108     1.23744    0.257963    0.280417  0.00729531
         108     1.59099    0.396713    0.358837  0.00687453
         108     1.94454    0.468576    0.378677  0.00833483
         108      2.2981    0.337054    0.375469  0.00676355
         108     2.65165    0.323855    0.322605  0.00698106
         108      3.0052     0.31097    0.245554   0.0060017
         108     3.35876    0.192333     0.20614  0.00493883
         108     3.71231    0.126913    0.140243  0.00484776
         108     4.06586   0.0762628   0.0839406  0.00339324
         108     4.41942   0.0787769    0.057182  0.00253822
         108     4.77297   0.0102661    0.047253    0.002914
         108     5.12652   0.0206894   0.0230872  0.00187778
         108     5.48008  0.00549972   0.0068698 0.000999292
         108     5.83363   0.0160278  0.00627957 0.000931661
         108     6.18718   0.0101614  0.00445264 0.000961174
         108     6.54074           0 0.000397687 0.000194327
         108     6.89429           0  0.00218146 0.000684431
         109    0.176777  0.00115232    0.022046  0.00446656
         109     0.53033   0.0377124    0.087835  0.00744462
         109    0.883883    0.147812    0.178022  0.00549592
         109     1.23744    0.270743    0.280329  0.00722892
         109     1.59099    0.445111    0.359629  0.00685688
         109     1.94454    0.458729    0.379411  0.00829065
         109      2.2981    0.344073    0.375181  0.00670763
         109     2.65165    0.334435    0.322714  0.00691786
         109      3.0052     0.23675    0.245473  0.00594718
         109     3.35876    0.122984    0.205377  0.00495209
         109     3.71231    0.173844    0.140551  0.00481308
         109     4.06586    0.129898   0.0843622   0.0033882
         109     4.41942   0.0238321   0.0568761  0.00253331
         109     4.77297   0.0781484   0.0475364  0.00290102
         109     5.12652  0.00864242   0.0229547  0.00186522
         109     5.48008  0.00712345  0.00687213 0.000990127
         109     5.83363 0.000419026  0.00622581 0.000924664
         109     6.18718  0.00597112  0.00446657 0.000952457
         109     6.54074  0.00104757 0.000403649 0.000192635
         109     6.89429           0  0.00216144 0.000678444
         110    0.176777   0.0184895   0.0220136  0.00442608
         110     0.53033   0.0490261   0.0874822   0.0073853
         110    0.883883    0.101195    0.177324  0.00549015
         110     1.23744    0.273205    0.280264   0.0071635
         110     1.59099    0.376914    0.359786  0.00679634
         110     1.94454    0.489685    0.380414  0.00827567
         110      2.2981    0.365181     0.37509  0.00664727
         110     2.65165    0.386814    0.323296  0.00687947
         110      3.0052    0.246806    0.245486  0.00589313
         110     3.35876    0.114028    0.204546  0.00497621
         110     3.71231    0.140845    0.140554  0.00476932
         110     4.06586    0.123037   0.0847138  0.00337559
         110     4.41942   0.0708154   0.0570028  0.00251345
         110     4.77297   0.0675156    0.047718  0.00288033
         110     5.12652  0.00487118   0.0227903   0.0018555
         110     5.48008           0  0.00680965 0.000983095
         110     5.83363           0  0.00616921 0.000917989
         110     6.18718           0  0.00442596 0.000944664
         110     6.54074           0  0.00039998 0.000190919
         110     6.89429           0   0.0021418 0.000672561
         111    0.176777  0.00109994   0.0218252  0.00439021
         111     0.53033   0.0323698   0.0869857  0.00733543
         111    0.883883    0.123141    0.176836  0.00546235
         111     1.23744    0.282528    0.280284  0.00709899
         111     1.59099    0.371414    0.359891  0.00673592
         111     1.94454    0.419131    0.380763  0.00820846
         111      2.2981    0.423374    0.375525   0.0066016
         111     2.65165    0.305523    0.323136  0.00681936
         111      3.0052    0.357272    0.246493  0.00592547
         111     3.35876    0.164625    0.204187  0.00494436
         111     3.71231    0.143097    0.140577  0.00472641
         111     4.06586    0.118008   0.0850137  0.00335848
         111     4.41942   0.0344649   0.0567998  0.00249899
         111     4.77297   0.0523783     0.04776  0.00285468
         111     5.12652           0   0.0225849  0.00185011
         111     5.48008           0   0.0067483  0.00097615
         111     5.83363           0  0.00611363 0.000911399
         111     6.18718           0  0.00438609 0.000936994
         111     6.54074           0 0.000396376 0.000189233
         111     6.89429           0   0.0021225 0.000666778
         112    0.176777 0.000209513   0.0216322  0.00435525
         112     0.53033    0.057878   0.0867258  0.00727454
         112    0.883883   0.0822339    0.175991  0.00547849
         112     1.23744    0.295937    0.280424  0.00703698
         112     1.59099    0.441182    0.360617  0.00671477
         112     1.94454    0.369843    0.380665  0.00813575
         112      2.2981    0.388856    0.375644  0.00654373
         112     2.65165    0.302537    0.322952  0.00676095
         112      3.0052    0.383723    0.247718   0.0059979
         112     3.35876    0.185524     0.20402  0.00490302
         112     3.71231    0.114551    0.140344  0.00468992
         112     4.06586   0.0793007   0.0849627  0.00332888
         112     4.41942   0.0483452   0.0567243  0.00247782
         112     4.77297   0.0756866   0.0480094  0.00284006
         112     5.12652  0.00261891   0.0224067  0.00184216
         112     5.48008           0  0.00668805 0.000969292
         112     5.83363           0  0.00605904 0.000904895
         112     6.18718           0  0.00434693 0.000929446
         112     6.54074           0 0.000392837 0.000187577
         112     6.89429           0  0.00210355 0.000661094
         113    0.176777 0.000576161   0.0214459  0.00432069
         113     0.53033    0.076577    0.086636  0.00721072
         113    0.883883    0.102452     0.17534  0.00546853
         113     1.23744    0.217632    0.279868  0.00699661
         113     1.59099    0.378485    0.360775  0.00665721
         113     1.94454    0.405198    0.380882  0.00806665
         113      2.2981    0.369319    0.375588  0.00648606
         113     2.65165    0.378485    0.323444  0.00671896
         113      3.0052    0.442963    0.249446  0.00618869
         113     3.35876    0.162687    0.203654  0.00487326
         113     3.71231     0.12707    0.140227  0.00464989
         113     4.06586   0.0493403   0.0846475  0.00331431
         113     4.41942   0.0397027   0.0565736  0.00246047
         113     4.77297   0.0779389   0.0482742  0.00282725
         113     5.12652           0   0.0222084   0.0018365
         113     5.48008           0  0.00662887  0.00096252
         113     5.83363           0  0.00600542 0.000898474
         113     6.18718           0  0.00430846 0.000922017
         113     6.54074           0 0.000389361 0.000185949
         113     6.89429           0  0.00208493 0.000655506
         114    0.176777 0.000995187   0.0212665  0.00428652
         114     0.53033    0.070344   0.0864931  0.00714888
         114    0.883883    0.125655    0.174904   0.0054379
         114     1.23744    0.206842    0.279228   0.0069645
         114     1.59099    0.333283    0.360533  0.00660318
         114     1.94454     0.50985    0.382014  0.00807483
         114      2.2981    0.273257    0.374691  0.00649098
         114     2.65165    0.416407    0.324259  0.00670932
         114      3.0052    0.435264    0.251076  0.00634543
         114     3.35876    0.208466    0.203696  0.00483069
         114     3.71231   0.0507022    0.139442  0.00467494
         114     4.06586   0.0544734   0.0843828  0.00329579
         114     4.41942   0.0690346   0.0566829  0.00244131
         114     4.77297   0.0667823   0.0484366  0.00280711
         114     5.12652  0.00707107   0.0220756  0.00182518
         114     5.48008           0  0.00657072 0.000955831
         114     5.83363           0  0.00595275 0.000892136
         114     6.18718           0  0.00427067 0.000914703
         114     6.54074           0 0.000385945 0.000184349
         114     6.89429           0  0.00206664 0.000650011
         115    0.176777           0   0.0210816  0.00425323
         115     0.53033   0.0267653   0.0859737  0.00710556
         115    0.883883    0.145559    0.174649   0.0053966
         115     1.23744    0.183953    0.278399  0.00695304
         115     1.59099    0.382466    0.360724  0.00654851
         115     1.94454    0.380371    0.381999  0.00800463
         115      2.2981    0.413631    0.375029  0.00644336
         115     2.65165    0.423374    0.325121  0.00670611
         115      3.0052    0.408393    0.252444  0.00643602
         115     3.35876    0.231041    0.203934  0.00479453
         115     3.71231   0.0625397    0.138773  0.00468187
         115     4.06586   0.0810816   0.0843541  0.00326726
         115     4.41942   0.0271319    0.056426  0.00243357
         115     4.77297   0.0393361   0.0483575  0.00278382
         115     5.12652   0.0177562    0.022038  0.00180969
         115     5.48008  0.00502831  0.00655731 0.000947614
         115     5.83363           0  0.00590098 0.000885879
         115     6.18718           0  0.00423353 0.000907503
         115     6.54074           0 0.000382589 0.000182777
         115     6.89429           0  0.00204867 0.000644607
         116    0.176777 0.000523783   0.0209044  0.00422025
         116     0.53033   0.0399646   0.0855771  0.00705537
         116    0.883883    0.117484    0.174156  0.00537253
         116     1.23744    0.226588    0.277953  0.00690743
         116     1.59099     0.38938    0.360971  0.00649672
         116     1.94454    0.411431    0.382253  0.00793964
         116      2.2981    0.424107    0.375452  0.00640169
         116     2.65165     0.38299     0.32562  0.00666683
         116      3.0052    0.301437    0.252866  0.00639438
         116     3.35876    0.275405     0.20455  0.00479263
         116     3.71231   0.0850099    0.138309   0.0046644
         116     4.06586   0.0646348   0.0841841  0.00324351
         116     4.41942   0.0359315   0.0562493  0.00241899
         116     4.77297   0.0526402   0.0483944  0.00276006
         116     5.12652  0.00628539   0.0219022  0.00179918
         116     5.48008   0.0146135  0.00662676 0.000941986
         116     5.83363           0  0.00585011 0.000879701
         116     6.18718           0  0.00419704 0.000900413
         116     6.54074           0 0.000379291 0.000181231
         116     6.89429           0  0.00203101 0.000639292
         117    0.176777           0   0.0207257  0.00418796
         117     0.53033   0.0381838    0.085172  0.00700668
         117    0.883883   0.0907716    0.173444  0.00537367
         117     1.23744    0.221351    0.277469  0.00686532
         117     1.59099    0.508226     0.36223  0.00656197
         117     1.94454    0.305994    0.381601  0.00789849
         117      2.2981    0.488166    0.376416  0.00641905
         117     2.65165    0.273153    0.325172  0.00662491
         117      3.0052    0.406874    0.254182  0.00647379
         117     3.35876    0.279805    0.205193  0.00479463
         117     3.71231    0.079615    0.137808  0.00465143
         117     4.06586   0.0880479   0.0842171  0.00321596
         117     4.41942   0.0227846   0.0559633  0.00241517
         117     4.77297 0.000366648   0.0479839  0.00276683
         117     5.12652  0.00570923   0.0217638  0.00178912
         117     5.48008 0.000838052  0.00657728 0.000935234
         117     5.83363  0.00109994  0.00580951 0.000873119
         117     6.18718   0.0151373  0.00429054 0.000897559
         117     6.54074  0.00230464 0.000395747 0.000180427
         117     6.89429           0  0.00201365 0.000634064
         118    0.176777           0     0.02055  0.00415615
         118     0.53033   0.0402265   0.0847911  0.00695765
         118    0.883883     0.08391    0.172685  0.00538143
         118     1.23744    0.222189       0.277   0.0068231
         118     1.59099    0.443801    0.362921  0.00654267
         118     1.94454    0.307041    0.380969  0.00785679
         118      2.2981     0.50367    0.377494  0.00645461
         118     2.65165    0.356696    0.325439  0.00657415
         118      3.0052    0.350463    0.254998  0.00647015
         118     3.35876    0.274462    0.205781   0.0047898
         118     3.71231    0.108633     0.13756  0.00461858
         118     4.06586   0.0884145   0.0842527   0.0031889
         118     4.41942   0.0227322   0.0556817  0.00241106
         118     4.77297           0   0.0475772   0.0027731
         118     5.12652           0   0.0215794  0.00178344
         118     5.48008           0  0.00652154 0.000928967
         118     5.83363           0  0.00576028 0.000867106
         118     6.18718   0.0261891  0.00447612 0.000908936
         118     6.54074           0 0.000392393 0.000178929
         118     6.89429           0  0.00199659  0.00062892
         119    0.176777           0   0.0203774  0.00412481
         119     0.53033   0.0276034   0.0843105  0.00691576
         119    0.883883   0.0932857    0.172018  0.00537742
         119     1.23744    0.218679     0.27651  0.00678334
         119     1.59099    0.337369    0.362706  0.00649121
         119     1.94454    0.463967    0.381667  0.00782166
         119      2.2981    0.512207    0.378626  0.00649888
         119     2.65165    0.336321     0.32553  0.00651954
         119      3.0052    0.291538    0.255305  0.00642306
         119     3.35876    0.282319    0.206424  0.00479254
         119     3.71231    0.131941    0.137513  0.00458001
         119     4.06586   0.0718106   0.0841481  0.00316382
         119     4.41942   0.0293318   0.0554602  0.00240095
         119     4.77297  0.00586637   0.0472267  0.00277186
         119     5.12652           0   0.0213981  0.00177765
         119     5.48008           0  0.00646674 0.000922776
         119     5.83363           0  0.00571187  0.00086117
         119     6.18718   0.0261891  0.00465859  0.00091943
         119     6.54074           0 0.000389096 0.000177456
         119     6.89429           0  0.00197981 0.000623859
         120    0.176777 0.000942809   0.0202154  0.00409362
         120     0.53033   0.0482928   0.0840104  0.00686464
         120    0.883883   0.0931286     0.17136  0.00537264
         120     1.23744    0.246911    0.276264   0.0067313
         120     1.59099    0.261315    0.361861  0.00649188
         120     1.94454    0.410541    0.381907  0.00776018
         120      2.2981    0.554686    0.380093  0.00660826
         120     2.65165    0.393728    0.326098  0.00648994
         120      3.0052    0.268962    0.255419  0.00637054
         120     3.35876    0.264667    0.206909  0.00477711
         120     3.71231    0.124241    0.137403  0.00454318
         120     4.06586   0.0841719   0.0841483  0.00313745
         120     4.41942   0.0345697   0.0552861  0.00238725
         120     4.77297   0.0175467   0.0469794  0.00275978
         120     5.12652  0.00780436   0.0212848  0.00176644
         120     5.48008  0.00639015   0.0064661 0.000915087
         120     5.83363 0.000366648  0.00566733 0.000855145
         120     6.18718  0.00890431  0.00469397 0.000912448
         120     6.54074  0.00125708 0.000396329 0.000176125
         120     6.89429           0  0.00196331 0.000618878
         121    0.176777  0.00576161   0.0200959  0.00406153
         121     0.53033   0.0522211   0.0837477  0.00681293
         121    0.883883     0.11188    0.170869  0.00535068
         121     1.23744    0.216689    0.275771  0.00669365
         121     1.59099    0.356644    0.361818  0.00643837
         121     1.94454    0.359472    0.381722  0.00769826
         121      2.2981    0.431649     0.38052  0.00656737
         121     2.65165    0.427407    0.326936  0.00649008
         121      3.0052    0.287819    0.255687  0.00632352
         121     3.35876    0.249583    0.207262  0.00475063
         121     3.71231    0.159544    0.137586  0.00450931
         121     4.06586    0.117851   0.0844269  0.00312386
         121     4.41942   0.0175991   0.0549747  0.00238775
         121     4.77297   0.0318984   0.0468548  0.00273978
         121     5.12652 0.000628539   0.0211141  0.00176007
         121     5.48008  0.00178086  0.00642738 0.000908343
         121     5.83363           0  0.00562049 0.000849359
         121     6.18718           0  0.00465517 0.000905732
         121     6.54074           0 0.000393054   0.0001747
         121     6.89429           0  0.00194709 0.000613976
         122    0.176777   0.0159754   0.0200622  0.00402838
         122     0.53033   0.0408551   0.0833961  0.00676615
         122    0.883883    0.144302    0.170651  0.00531125
         122     1.23744    0.194376    0.275104  0.00667195
         122     1.59099    0.429816    0.362376  0.00640967
